Unnamed: 0,Unnamed: 0.1,title,description,published date,url,publisher,company
0,0,Amazon (AMZN) Stock Moves -1.09%: What You Should Know - Yahoo Finance,Amazon (AMZN) Stock Moves -1.09%: What You Should Know  Yahoo Finance,"Wed, 20 Dec 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hbWF6b24tYW16bi1zdG9jay1tb3Zlcy0xLTIyNDUxOTUxMi5odG1s0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",AMZN
1,1,Amazon Stock: How AMZN Became An Advertising Juggernaut - Investor's Business Daily,Amazon Stock: How AMZN Became An Advertising Juggernaut  Investor's Business Daily,"Thu, 05 Oct 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LmludmVzdG9ycy5jb20vbmV3cy90ZWNobm9sb2d5L2FtYXpvbi1zdG9jay1ob3ctYW16bi1iZWNhbWUtYW4tYWR2ZXJ0aXNpbmctanVnZ2VybmF1dC_SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.investors.com', 'title': ""Investor's Business Daily""}",AMZN
2,2,"Amazon Stock (NASDAQ:AMZN): Every Analyst Covering It Says ""Buy."" Should You? - Nasdaq","Amazon Stock (NASDAQ:AMZN): Every Analyst Covering It Says ""Buy."" Should You?  Nasdaq","Mon, 13 Nov 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvYW1hem9uLXN0b2NrLW5hc2RhcTphbXpuOi1ldmVyeS1hbmFseXN0LWNvdmVyaW5nLWl0LXNheXMtYnV5Li1zaG91bGQteW910gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.nasdaq.com', 'title': 'Nasdaq'}",AMZN
3,3,"Amazon reports better-than-expected results, as revenue jumps 13% - CNBC","Amazon reports better-than-expected results, as revenue jumps 13%  CNBC","Thu, 26 Oct 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjMvMTAvMjYvYW1hem9uLWFtem4tcTMtZWFybmluZ3MtcmVwb3J0LTIwMjMuaHRtbNIBTGh0dHBzOi8vd3d3LmNuYmMuY29tL2FtcC8yMDIzLzEwLzI2L2FtYXpvbi1hbXpuLXEzLWVhcm5pbmdzLXJlcG9ydC0yMDIzLmh0bWw?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}",AMZN
4,4,New Amazon Prime benefit: One Medical health care for $9 a month - About Amazon,New Amazon Prime benefit: One Medical health care for $9 a month  About Amazon,"Wed, 08 Nov 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vd3d3LmFib3V0YW1hem9uLmNvbS9uZXdzL3JldGFpbC9vbmUtbWVkaWNhbC1hbWF6b24tcHJpbWUtYmVuZWZpdNIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.aboutamazon.com', 'title': 'About Amazon'}",AMZN
5,5,Amazon (AMZN) stock forecast and price prediction - USA TODAY,Amazon (AMZN) stock forecast and price prediction  USA TODAY,"Fri, 27 Oct 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vd3d3LnVzYXRvZGF5LmNvbS9tb25leS9ibHVlcHJpbnQvaW52ZXN0aW5nL3N0b2NrLWZvcmVjYXN0LWFtYXpvbi_SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.usatoday.com', 'title': 'USA TODAY'}",AMZN
6,6,Amazon Stock Pops More Than 5% as Earnings and Revenue Crush Expectations - The Motley Fool,Amazon Stock Pops More Than 5% as Earnings and Revenue Crush Expectations  The Motley Fool,"Fri, 27 Oct 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiRmh0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDIzLzEwLzI3L2Ftem4tc3RvY2stZWFybmluZ3MtcTMtMjAyMy_SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.fool.com', 'title': 'The Motley Fool'}",AMZN
7,7,Can Amazon Stock (NASDAQ:AMZN) Reach Record Highs in 2024? - Yahoo Finance,Can Amazon Stock (NASDAQ:AMZN) Reach Record Highs in 2024?  Yahoo Finance,"Thu, 23 Nov 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hbWF6b24tc3RvY2stbmFzZGFxLWFtem4tcmVhY2gtMjIxMzMyNTUwLmh0bWzSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",AMZN
8,8,"Amazon Stock: AMZN Rises As Earnings Beat, AWS Builds AI Momentum - Investor's Business Daily","Amazon Stock: AMZN Rises As Earnings Beat, AWS Builds AI Momentum  Investor's Business Daily","Fri, 27 Oct 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vd3d3LmludmVzdG9ycy5jb20vbmV3cy90ZWNobm9sb2d5L2FtYXpvbi1zdG9jay1hbXpuLXEzLWVhcm5pbmdzLTIwMjMv0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.investors.com', 'title': ""Investor's Business Daily""}",AMZN
9,9,"Amazon announces new fulfillment center robots, Sequoia and Digit - About Amazon","Amazon announces new fulfillment center robots, Sequoia and Digit  About Amazon","Wed, 18 Oct 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vd3d3LmFib3V0YW1hem9uLmNvbS9uZXdzL29wZXJhdGlvbnMvYW1hem9uLWludHJvZHVjZXMtbmV3LXJvYm90aWNzLXNvbHV0aW9uc9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.aboutamazon.com', 'title': 'About Amazon'}",AMZN
