Unnamed: 0,Unnamed: 0.1,title,description,published date,url,publisher,company
0,0,How To Buy Apple Stock (AAPL) – Forbes Advisor - Investing - Forbes,How To Buy Apple Stock (AAPL) – Forbes Advisor - Investing  Forbes,"Tue, 13 Sep 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vd3d3LmZvcmJlcy5jb20vYWR2aXNvci9pbnZlc3RpbmcvaG93LXRvLWJ1eS1hcHBsZS1hYXBsLXN0b2NrL9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.forbes.com', 'title': 'Forbes'}",AAPL
1,1,"Apple beats on revenue and profit, expects growth to accelerate despite 'pockets of softness' - CNBC","Apple beats on revenue and profit, expects growth to accelerate despite 'pockets of softness'  CNBC","Thu, 28 Jul 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiQGh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjIvMDcvMjgvYXBwbGUtYWFwbC1lYXJuaW5ncy1xMy0yMDIyLmh0bWzSAURodHRwczovL3d3dy5jbmJjLmNvbS9hbXAvMjAyMi8wNy8yOC9hcHBsZS1hYXBsLWVhcm5pbmdzLXEzLTIwMjIuaHRtbA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}",AAPL
2,2,Apple Stock Split | When Will Apple Stock Split Again? - Capital.com,Apple Stock Split | When Will Apple Stock Split Again?  Capital.com,"Sat, 13 Aug 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiNmh0dHBzOi8vY2FwaXRhbC5jb20vYXBwbGUtYWFwbC1zdG9jay1zcGxpdC1kZXRhaWwtbmV4dNIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://capital.com', 'title': 'Capital.com'}",AAPL
3,3,Where Will Apple Be in 5 Years? - The Motley Fool,Where Will Apple Be in 5 Years?  The Motley Fool,"Wed, 21 Sep 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDIyLzA5LzIxL3doZXJlLXdpbGwtYXBwbGUtYmUtaW4tNS15ZWFycy_SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.fool.com', 'title': 'The Motley Fool'}",AAPL
4,4,Apple (AAPL) 'Far Out' 2022 Product Event Prompts Muted Reaction - Investopedia,Apple (AAPL) 'Far Out' 2022 Product Event Prompts Muted Reaction  Investopedia,"Wed, 07 Sep 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiPmh0dHBzOi8vd3d3LmludmVzdG9wZWRpYS5jb20vYWFwbC1zZXB0ZW1iZXItMjAyMi1ldmVudC02NTQzNjkz0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.investopedia.com', 'title': 'Investopedia'}",AAPL
5,5,Apple Stock: What To Expect In The Next Few Days - TheStreet,Apple Stock: What To Expect In The Next Few Days  TheStreet,"Thu, 29 Sep 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vYXBwbGUvc3RvY2svYXBwbGUtc3RvY2std2hhdC10by1leHBlY3QtaW4tdGhlLW5leHQtZmV3LWRheXPSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}",AAPL
6,6,"Apple (AAPL) Set to Expand Advertising, Bringing Ads to Maps, TV and Books Apps - Bloomberg","Apple (AAPL) Set to Expand Advertising, Bringing Ads to Maps, TV and Books Apps  Bloomberg","Sun, 14 Aug 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiigFodHRwczovL3d3dy5ibG9vbWJlcmcuY29tL25ld3MvbmV3c2xldHRlcnMvMjAyMi0wOC0xNC9hcHBsZS1hYXBsLXNldC10by1leHBhbmQtYWR2ZXJ0aXNpbmctYnJpbmdpbmctYWRzLXRvLW1hcHMtdHYtYW5kLWJvb2tzLWFwcHMtbDZ0ZHFxbWfSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",AAPL
7,7,Is Apple (NASDAQ:AAPL) Using Too Much Debt? - Nasdaq,Is Apple (NASDAQ:AAPL) Using Too Much Debt?  Nasdaq,"Fri, 22 Jul 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvaXMtYXBwbGUtbmFzZGFxOmFhcGwtdXNpbmctdG9vLW11Y2gtZGVidNIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.nasdaq.com', 'title': 'Nasdaq'}",AAPL
8,8,The Best Mutual Funds Bet Big On AAPL Stock — And These Other Names - Investor's Business Daily,The Best Mutual Funds Bet Big On AAPL Stock — And These Other Names  Investor's Business Daily,"Fri, 05 Aug 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LmludmVzdG9ycy5jb20vZXRmcy1hbmQtZnVuZHMvbXV0dWFsLWZ1bmRzL2Jlc3QtbXV0dWFsLWZ1bmRzLWJldC1iaWctb24tYWFwbC1zdG9jay1hcy10ZWNoLXN0b2NrLWJlZ2luLXJlYm91bmQv0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.investors.com', 'title': ""Investor's Business Daily""}",AAPL
9,9,"AAPL acquisitions fell dramatically in 2021 and 2022, show filings - 9to5Mac","AAPL acquisitions fell dramatically in 2021 and 2022, show filings  9to5Mac","Mon, 08 Aug 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiMWh0dHBzOi8vOXRvNW1hYy5jb20vMjAyMi8wOC8wOC9hYXBsLWFjcXVpc2l0aW9ucy_SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://9to5mac.com', 'title': '9to5Mac'}",AAPL
