Unnamed: 0,Unnamed: 0.1,title,description,published date,url,publisher,company
0,0,Introducing Meta Accounts and Meta Horizon Profiles for VR - Meta,Introducing Meta Accounts and Meta Horizon Profiles for VR  Meta,"Thu, 07 Jul 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMi8wNy9tZXRhLWFjY291bnRzLWFuZC1ob3Jpem9uLXByb2ZpbGVzLWZvci12ci_SAVBodHRwczovL2Fib3V0LmZiLmNvbS9uZXdzLzIwMjIvMDcvbWV0YS1hY2NvdW50cy1hbmQtaG9yaXpvbi1wcm9maWxlcy1mb3ItdnIvYW1wLw?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}",META
1,1,Myanmar: The social atrocity: Meta and the right to remedy for the Rohingya - Amnesty International,Myanmar: The social atrocity: Meta and the right to remedy for the Rohingya  Amnesty International,"Thu, 29 Sep 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiOGh0dHBzOi8vd3d3LmFtbmVzdHkub3JnL2VuL2RvY3VtZW50cy9hc2ExNi81OTMzLzIwMjIvZW4v0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.amnesty.org', 'title': 'Amnesty International'}",META
2,2,How Meta Is Planning for the 2022 US Midterms - Meta,How Meta Is Planning for the 2022 US Midterms  Meta,"Tue, 16 Aug 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiQmh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMi8wOC9tZXRhLXBsYW5zLWZvci0yMDIyLXVzLW1pZHRlcm1zL9IBRmh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMi8wOC9tZXRhLXBsYW5zLWZvci0yMDIyLXVzLW1pZHRlcm1zL2FtcC8?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}",META
3,3,Meta's Human Rights Report ignores the real threat the company poses to human rights worldwide - Amnesty International,Meta's Human Rights Report ignores the real threat the company poses to human rights worldwide  Amnesty International,"Fri, 22 Jul 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMikgFodHRwczovL3d3dy5hbW5lc3R5Lm9yZy9lbi9sYXRlc3QvY2FtcGFpZ25zLzIwMjIvMDcvbWV0YXMtaHVtYW4tcmlnaHRzLXJlcG9ydC1pZ25vcmVzLXRoZS1yZWFsLXRocmVhdC10aGUtY29tcGFueS1wb3Nlcy10by1odW1hbi1yaWdodHMtd29ybGR3aWRlL9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.amnesty.org', 'title': 'Amnesty International'}",META
4,4,Removing Coordinated Inauthentic Behavior From China and Russia - Meta,Removing Coordinated Inauthentic Behavior From China and Russia  Meta,"Tue, 27 Sep 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMi8wOS9yZW1vdmluZy1jb29yZGluYXRlZC1pbmF1dGhlbnRpYy1iZWhhdmlvci1mcm9tLWNoaW5hLWFuZC1ydXNzaWEv0gFmaHR0cHM6Ly9hYm91dC5mYi5jb20vbmV3cy8yMDIyLzA5L3JlbW92aW5nLWNvb3JkaW5hdGVkLWluYXV0aGVudGljLWJlaGF2aW9yLWZyb20tY2hpbmEtYW5kLXJ1c3NpYS9hbXAv?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}",META
5,5,"Meta’s Adversarial Threat Report, Second Quarter 2022 - Meta","Meta’s Adversarial Threat Report, Second Quarter 2022  Meta","Thu, 04 Aug 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMi8wOC9tZXRhcy1hZHZlcnNhcmlhbC10aHJlYXQtcmVwb3J0LXEyLTIwMjIv0gFOaHR0cHM6Ly9hYm91dC5mYi5jb20vbmV3cy8yMDIyLzA4L21ldGFzLWFkdmVyc2FyaWFsLXRocmVhdC1yZXBvcnQtcTItMjAyMi9hbXAv?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}",META
6,6,A Closer Look: Meta’s First Annual Human Rights Report - Meta,A Closer Look: Meta’s First Annual Human Rights Report  Meta,"Thu, 14 Jul 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiQ2h0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMi8wNy9maXJzdC1hbm51YWwtaHVtYW4tcmlnaHRzLXJlcG9ydC_SAUdodHRwczovL2Fib3V0LmZiLmNvbS9uZXdzLzIwMjIvMDcvZmlyc3QtYW5udWFsLWh1bWFuLXJpZ2h0cy1yZXBvcnQvYW1wLw?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}",META
7,7,Embracing Change Through Inclusion: Meta’s 2022 Diversity Report - Meta,Embracing Change Through Inclusion: Meta’s 2022 Diversity Report  Meta,"Tue, 19 Jul 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiPmh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMi8wNy9tZXRhcy1kaXZlcnNpdHktcmVwb3J0LTIwMjIv0gFCaHR0cHM6Ly9hYm91dC5mYi5jb20vbmV3cy8yMDIyLzA3L21ldGFzLWRpdmVyc2l0eS1yZXBvcnQtMjAyMi9hbXAv?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}",META
8,8,Meta Asks Oversight Board to Advise on COVID-19 Misinformation Policies - Meta,Meta Asks Oversight Board to Advise on COVID-19 Misinformation Policies  Meta,"Tue, 26 Jul 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMi8wNy9vdmVyc2lnaHQtYm9hcmQtYWR2aXNlLWNvdmlkLTE5LW1pc2luZm9ybWF0aW9uLW1lYXN1cmVzL9IBXmh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMi8wNy9vdmVyc2lnaHQtYm9hcmQtYWR2aXNlLWNvdmlkLTE5LW1pc2luZm9ybWF0aW9uLW1lYXN1cmVzL2FtcC8?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}",META
9,9,It's time to leave the leap second in the past - Facebook Engineering,It's time to leave the leap second in the past  Facebook Engineering,"Mon, 25 Jul 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMia2h0dHBzOi8vZW5naW5lZXJpbmcuZmIuY29tLzIwMjIvMDcvMjUvcHJvZHVjdGlvbi1lbmdpbmVlcmluZy9pdHMtdGltZS10by1sZWF2ZS10aGUtbGVhcC1zZWNvbmQtaW4tdGhlLXBhc3Qv0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://engineering.fb.com', 'title': 'Facebook Engineering'}",META
