Unnamed: 0,Unnamed: 0.1,title,description,published date,url,publisher,company
0,0,Amazon surges with record $190 billion gain in value - Reuters,Amazon surges with record $190 billion gain in value  Reuters,"Fri, 04 Feb 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL2J1c2luZXNzL2FtYXpvbi1zdXJnZXMtZXllcy13YWxsLXN0cmVldC1yZWNvcmQtZ2Fpbi12YWx1ZS0yMDIyLTAyLTA0L9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.reuters.com', 'title': 'Reuters'}",AMZN
1,1,Amazon Earnings: AMZN Biggest One-Day Gain in Stock Market - Bloomberg,Amazon Earnings: AMZN Biggest One-Day Gain in Stock Market  Bloomberg,"Thu, 03 Feb 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIyLTAyLTAzL2FtYXpvbi1wb2lzZWQtZm9yLWJpZ2dlc3QtZXZlci1tYXJrZXQtdmFsdWUtZ2Fpbi1pbi13aWxkLXN3aW5n0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",AMZN
2,2,"Amazon announces 20-for-1 stock split, $10 billion buyback - CNBC","Amazon announces 20-for-1 stock split, $10 billion buyback  CNBC","Wed, 09 Mar 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjIvMDMvMDkvYW1hem9uLWFubm91bmNlcy0yMC1mb3ItMS1zdG9jay1zcGxpdC0xMC1iaWxsaW9uLWJ1eWJhY2suaHRtbNIBYWh0dHBzOi8vd3d3LmNuYmMuY29tL2FtcC8yMDIyLzAzLzA5L2FtYXpvbi1hbm5vdW5jZXMtMjAtZm9yLTEtc3RvY2stc3BsaXQtMTAtYmlsbGlvbi1idXliYWNrLmh0bWw?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}",AMZN
3,3,Amazon (AMZN) Q4 2021 Earnings Call Transcript - The Motley Fool,Amazon (AMZN) Q4 2021 Earnings Call Transcript  The Motley Fool,"Fri, 04 Feb 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vd3d3LmZvb2wuY29tL2Vhcm5pbmdzL2NhbGwtdHJhbnNjcmlwdHMvMjAyMi8wMi8wNC9hbWF6b24tYW16bi1xNC0yMDIxLWVhcm5pbmdzLWNhbGwtdHJhbnNjcmlwdC_SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.fool.com', 'title': 'The Motley Fool'}",AMZN
4,4,Amazon's stock is splitting: What that means for AMZN and investors - Fast Company,Amazon's stock is splitting: What that means for AMZN and investors  Fast Company,"Thu, 10 Mar 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LmZhc3Rjb21wYW55LmNvbS85MDczMDEzOC9hbWF6b25zLXN0b2NrLWlzLXNwbGl0dGluZy13aGF0LXRoYXQtbWVhbnMtZm9yLWFtem4tYW5kLWludmVzdG9yc9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.fastcompany.com', 'title': 'Fast Company'}",AMZN
5,5,"Amazon Avoids More Than $5 Billion in Corporate Income Taxes, Reports 6 Percent Tax Rate on $35 Billion of US ... - Just Taxes Blog","Amazon Avoids More Than $5 Billion in Corporate Income Taxes, Reports 6 Percent Tax Rate on $35 Billion of US ...  Just Taxes Blog","Mon, 07 Feb 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMigwFodHRwczovL2l0ZXAub3JnL2FtYXpvbi1hdm9pZHMtbW9yZS10aGFuLTUtYmlsbGlvbi1pbi1jb3Jwb3JhdGUtaW5jb21lLXRheGVzLXJlcG9ydHMtNi1wZXJjZW50LXRheC1yYXRlLW9uLTM1LWJpbGxpb24tb2YtdXMtaW5jb21lL9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://itep.org', 'title': 'Just Taxes Blog'}",AMZN
6,6,Amazon and Stellantis Collaborate to Introduce Customer-Centric Connected Experiences Across Millions of Vehicles ... - Stellantis,Amazon and Stellantis Collaborate to Introduce Customer-Centric Connected Experiences Across Millions of Vehicles ...  Stellantis,"Wed, 05 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LnN0ZWxsYW50aXMuY29tL2VuL25ld3MvcHJlc3MtcmVsZWFzZXMvMjAyMi9qYW51YXJ5L2FtYXpvbi1zdGVsbGFudGlzLWNvbGxhYm9yYXRlLW9uLXNvZnR3YXJlLXNvbHV0aW9uc9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.stellantis.com', 'title': 'Stellantis'}",AMZN
7,7,Meet the employee behind Amazon's disaster relief efforts - About Amazon,Meet the employee behind Amazon's disaster relief efforts  About Amazon,"Tue, 29 Mar 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LmFib3V0YW1hem9uLmNvbS9uZXdzL3dvcmtwbGFjZS9kZWxpdmVyaW5nLXJlbGllZi10by1jb21tdW5pdGllcy1pbXBhY3RlZC1ieS1uYXR1cmFsLWRpc2FzdGVyc9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.aboutamazon.com', 'title': 'About Amazon'}",AMZN
8,8,"Reinvesting for Growth - Why Amazon.com, Inc. (NASDAQ:AMZN) is Undervalued Even in this Market - Yahoo Finance","Reinvesting for Growth - Why Amazon.com, Inc. (NASDAQ:AMZN) is Undervalued Even in this Market  Yahoo Finance","Thu, 17 Feb 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9yZWludmVzdGluZy1ncm93dGgtd2h5LWFtYXpvbi1jb20tMDE1NDUyMzMwLmh0bWzSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",AMZN
9,9,Amazon Joins NREL-Led BOTTLE Consortium To Help Change the Way We Recycle - NREL,Amazon Joins NREL-Led BOTTLE Consortium To Help Change the Way We Recycle  NREL,"Wed, 30 Mar 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3Lm5yZWwuZ292L25ld3MvcHJvZ3JhbS8yMDIyL2FtYXpvbi1qb2lucy1ucmVsLWxlZC1ib3R0bGUtY29uc29ydGl1bS10by1oZWxwLWNoYW5nZS10aGUtd2F5LXdlLXJlY3ljbGUuaHRtbNIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.nrel.gov', 'title': 'NREL'}",AMZN
