Unnamed: 0,Unnamed: 0.1,title,description,published date,url,publisher,company
0,0,Microsoft (MSFT) Q2 2022 Earnings Call Transcript - The Motley Fool,Microsoft (MSFT) Q2 2022 Earnings Call Transcript  The Motley Fool,"Wed, 26 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3LmZvb2wuY29tL2Vhcm5pbmdzL2NhbGwtdHJhbnNjcmlwdHMvMjAyMi8wMS8yNi9taWNyb3NvZnQtbXNmdC1xMi0yMDIyLWVhcm5pbmdzLWNhbGwtdHJhbnNjcmlwdC_SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.fool.com', 'title': 'The Motley Fool'}",MSFT
1,1,"Microsoft completes acquisition of Nuance, ushering in new era of outcomes-based AI - Stories - Microsoft","Microsoft completes acquisition of Nuance, ushering in new era of outcomes-based AI - Stories  Microsoft","Fri, 04 Mar 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMieWh0dHBzOi8vbmV3cy5taWNyb3NvZnQuY29tLzIwMjIvMDMvMDQvbWljcm9zb2Z0LWNvbXBsZXRlcy1hY3F1aXNpdGlvbi1vZi1udWFuY2UtdXNoZXJpbmctaW4tbmV3LWVyYS1vZi1vdXRjb21lcy1iYXNlZC1haS_SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://news.microsoft.com', 'title': 'Microsoft'}",MSFT
2,2,MSFT: Better Buy for 2022: Salesforce.com vs. Microsoft - StockNews.com,MSFT: Better Buy for 2022: Salesforce.com vs. Microsoft  StockNews.com,"Tue, 01 Mar 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vc3RvY2tuZXdzLmNvbS9uZXdzL21zZnQtY3JtLWJldHRlci1idXktZm9yLTIwMjItc2FsZXNmb3JjZS1jb20tdnMtbWljcm9zb2Z0L9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://stocknews.com', 'title': 'StockNews.com'}",MSFT
3,3,Will Microsoft (MSFT) Stock Deliver Growth in 2022? - Investopedia,Will Microsoft (MSFT) Stock Deliver Growth in 2022?  Investopedia,"Mon, 10 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vd3d3LmludmVzdG9wZWRpYS5jb20vbWljcm9zb2Z0LTIwMjItZ3Jvd3RoLXBvdGVudGlhbC01MjE1NDE40gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.investopedia.com', 'title': 'Investopedia'}",MSFT
4,4,MSFT Will Acquire Activision—What Happens to ATVI Shares? - Market Realist,MSFT Will Acquire Activision—What Happens to ATVI Shares?  Market Realist,"Tue, 18 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vbWFya2V0cmVhbGlzdC5jb20vcC93aGF0LWhhcHBlbnMtdG8tYWN0aXZpc2lvbi1zaGFyZXMtYWZ0ZXItbXNmdC1hY3F1aXNpdGlvbi_SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://marketrealist.com', 'title': 'Market Realist'}",MSFT
5,5,Microsoft to buy Activision in $68.7 billion all-cash deal - CNBC,Microsoft to buy Activision in $68.7 billion all-cash deal  CNBC,"Tue, 18 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiQGh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjIvMDEvMTgvbWljcm9zb2Z0LXRvLWJ1eS1hY3RpdmlzaW9uLmh0bWzSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}",MSFT
6,6,"Microsoft (MSFT) Q2 revenue up 20%, earnings beat estimates - AlphaStreet","Microsoft (MSFT) Q2 revenue up 20%, earnings beat estimates  AlphaStreet","Tue, 25 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vbmV3cy5hbHBoYXN0cmVldC5jb20vbWljcm9zb2Z0LW1zZnQtcTItcmV2ZW51ZS11cC0yMC1lYXJuaW5ncy1iZWF0LWVzdGltYXRlcy_SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://news.alphastreet.com', 'title': 'AlphaStreet'}",MSFT
7,7,"Microsoft to acquire Activision Blizzard to bring the joy and community of gaming to everyone, across every device ... - Microsoft","Microsoft to acquire Activision Blizzard to bring the joy and community of gaming to everyone, across every device ...  Microsoft","Tue, 18 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMimAFodHRwczovL25ld3MubWljcm9zb2Z0LmNvbS8yMDIyLzAxLzE4L21pY3Jvc29mdC10by1hY3F1aXJlLWFjdGl2aXNpb24tYmxpenphcmQtdG8tYnJpbmctdGhlLWpveS1hbmQtY29tbXVuaXR5LW9mLWdhbWluZy10by1ldmVyeW9uZS1hY3Jvc3MtZXZlcnktZGV2aWNlL9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://news.microsoft.com', 'title': 'Microsoft'}",MSFT
8,8,Analyzing Microsoft's Activision Blizzard Acquisition - Investopedia,Analyzing Microsoft's Activision Blizzard Acquisition  Investopedia,"Tue, 18 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LmludmVzdG9wZWRpYS5jb20vYW5hbHl6aW5nLW1pY3Jvc29mdC1hY3RpdmlzaW9uLWJsaXp6YXJkLWFjcXVpc2l0aW9uLTUyMTYzMjPSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.investopedia.com', 'title': 'Investopedia'}",MSFT
9,9,MSFT: Software Industry in 2022: The Complete Investors Guide - StockNews.com,MSFT: Software Industry in 2022: The Complete Investors Guide  StockNews.com,"Thu, 27 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMibWh0dHBzOi8vc3RvY2tuZXdzLmNvbS9uZXdzL21zZnQtYWRiZS1hZHNrLWNybS1pZ3Ytbm93LXNvZnR3YXJlLWluZHVzdHJ5LWluLTIwMjItdGhlLWNvbXBsZXRlLWludmVzdG9ycy1ndWlkZS_SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://stocknews.com', 'title': 'StockNews.com'}",MSFT
10,10,"Microsoft beats on earnings and revenue, delivers upbeat forecast for fiscal third quarter - CNBC","Microsoft beats on earnings and revenue, delivers upbeat forecast for fiscal third quarter  CNBC","Tue, 25 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjIvMDEvMjUvbWljcm9zb2Z0LW1zZnQtZWFybmluZ3MtcTItMjAyMi5odG1s0gFIaHR0cHM6Ly93d3cuY25iYy5jb20vYW1wLzIwMjIvMDEvMjUvbWljcm9zb2Z0LW1zZnQtZWFybmluZ3MtcTItMjAyMi5odG1s?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}",MSFT
11,11,Microsoft Slides Ahead of Earnings - Investopedia,Microsoft Slides Ahead of Earnings  Investopedia,"Tue, 25 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vd3d3LmludmVzdG9wZWRpYS5jb20vbWljcm9zb2Z0LXNsaWRlcy1haGVhZC1vZi1lYXJuaW5ncy01MjE2OTMy0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.investopedia.com', 'title': 'Investopedia'}",MSFT
