Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,title,description,published date,url,publisher,company
10,10,10,"Tesla delivered 936,172 electric vehicles in 2021, with the fourth-quarter setting a new record - CNBC","Tesla delivered 936,172 electric vehicles in 2021, with the fourth-quarter setting a new record  CNBC","Sun, 02 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjIvMDEvMDIvdGVzbGEtdHNsYS1xNC0yMDIxLXZlaGljbGUtZGVsaXZlcnktYW5kLXByb2R1Y3Rpb24tbnVtYmVycy5odG1s0gFjaHR0cHM6Ly93d3cuY25iYy5jb20vYW1wLzIwMjIvMDEvMDIvdGVzbGEtdHNsYS1xNC0yMDIxLXZlaGljbGUtZGVsaXZlcnktYW5kLXByb2R1Y3Rpb24tbnVtYmVycy5odG1s?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}",TSLA
11,11,11,Tesla Will Have a Leg Up Making Electric Cars for Years to Come - Bloomberg,Tesla Will Have a Leg Up Making Electric Cars for Years to Come  Bloomberg,"Wed, 23 Mar 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMid2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIyLTAzLTIzL3Rlc2xhLXRzbGEtd2lsbC1oYXZlLWEtbGVnLXVwLW1ha2luZy1lbGVjdHJpYy1jYXJzLWZvci15ZWFycy10by1jb21l0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",TSLA
12,12,12,One of Tesla’s (TSLA) largest individual shareholders calls for optimistic 2022 guidance - TESLARATI,One of Tesla’s (TSLA) largest individual shareholders calls for optimistic 2022 guidance  TESLARATI,"Wed, 19 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vd3d3LnRlc2xhcmF0aS5jb20vdGVzbGEtM3JkLWxhcmdlc3QtdHNsYS1ob2xkZXItY2FsbHMtZm9yLTIwMjItZ3VpZGFuY2Uv0gFUaHR0cHM6Ly93d3cudGVzbGFyYXRpLmNvbS90ZXNsYS0zcmQtbGFyZ2VzdC10c2xhLWhvbGRlci1jYWxscy1mb3ItMjAyMi1ndWlkYW5jZS9hbXAv?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.teslarati.com', 'title': 'TESLARATI'}",TSLA
13,13,13,"Tesla (TSLA) announces record production and deliveries of over 305K Q4 vehicles, 936K for 2021 - Electrek","Tesla (TSLA) announces record production and deliveries of over 305K Q4 vehicles, 936K for 2021  Electrek","Sun, 02 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vZWxlY3RyZWsuY28vMjAyMi8wMS8wMi90ZXNsYS10c2xhLXJlY29yZC1xNC0yMDIxLXByb2R1Y3Rpb24tZGVsaXZlcmllcy1lbGVjdHJpYy1jYXJzL9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://electrek.co', 'title': 'Electrek'}",TSLA
14,14,14,Elon Musk Laughed at the Idea of Tesla Using Too Much Water. Now It's a Real Problem - Bloomberg,Elon Musk Laughed at the Idea of Tesla Using Too Much Water. Now It's a Real Problem  Bloomberg,"Tue, 22 Feb 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMif2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIyLTAyLTIyL2Vsb24tbXVzay1kaXNtaXNzZWQtdGVzbGEtdHNsYS1nZXJtYW4tZmFjdG9yeS13YXRlci1pc3N1ZS1ub3ctaXQtcy1hLXByb2JsZW3SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",TSLA
15,15,15,Tesla (TSLA) stock is a “Buy” as Elon Musk prepares his Master Plan Part 3: Jefferies - TESLARATI,Tesla (TSLA) stock is a “Buy” as Elon Musk prepares his Master Plan Part 3: Jefferies  TESLARATI,"Tue, 22 Mar 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiRmh0dHBzOi8vd3d3LnRlc2xhcmF0aS5jb20vdGVzbGEtdHNsYS1idXktZWxvbi1tdXNrLW1hc3Rlci1wbGFuLXBhcnQtMy_SAUpodHRwczovL3d3dy50ZXNsYXJhdGkuY29tL3Rlc2xhLXRzbGEtYnV5LWVsb24tbXVzay1tYXN0ZXItcGxhbi1wYXJ0LTMvYW1wLw?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.teslarati.com', 'title': 'TESLARATI'}",TSLA
16,16,16,Musk Says His Tweet About Taking Tesla Private Was 'Entirely Truthful' - Bloomberg,Musk Says His Tweet About Taking Tesla Private Was 'Entirely Truthful'  Bloomberg,"Wed, 02 Feb 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIyLTAyLTAyL211c2stY2FsbHMtaW5mYW1vdXMtdGFrZS10ZXNsYS1wcml2YXRlLXR3ZWV0LWVudGlyZWx5LXRydXRoZnVs0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",TSLA
17,17,17,Tesla (TSLA) Q4 and FY 2021 earnings results: Revenue and EPS beat on most impressive quarter to date - TESLARATI,Tesla (TSLA) Q4 and FY 2021 earnings results: Revenue and EPS beat on most impressive quarter to date  TESLARATI,"Wed, 26 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiQWh0dHBzOi8vd3d3LnRlc2xhcmF0aS5jb20vdGVzbGEtdHNsYS1xNC1meS0yMDIxLWVhcm5pbmdzLXJlc3VsdHMv0gFFaHR0cHM6Ly93d3cudGVzbGFyYXRpLmNvbS90ZXNsYS10c2xhLXE0LWZ5LTIwMjEtZWFybmluZ3MtcmVzdWx0cy9hbXAv?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.teslarati.com', 'title': 'TESLARATI'}",TSLA
18,18,18,Tesla Falls on Cybertruck Production Delays - Investopedia,Tesla Falls on Cybertruck Production Delays  Investopedia,"Fri, 14 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vd3d3LmludmVzdG9wZWRpYS5jb20vdGVzbGEtZmFsbHMtb24tY3liZXJ0cnVjay1wcm9kdWN0aW9uLWRlbGF5cy01MjE1OTE10gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.investopedia.com', 'title': 'Investopedia'}",TSLA
19,19,19,Tesla (TSLA) Q4 2021 earnings preview: Here's what to expect - Electrek,Tesla (TSLA) Q4 2021 earnings preview: Here's what to expect  Electrek,"Tue, 25 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vZWxlY3RyZWsuY28vMjAyMi8wMS8yNS90ZXNsYS10c2xhLXE0LTIwMjEtZWFybmluZ3MtcHJldmlldy13aGF0LXRvLWV4cGVjdC_SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://electrek.co', 'title': 'Electrek'}",TSLA
20,20,20,Tesla Stock: 2022 Is The Moment Of Truth - TheStreet,Tesla Stock: 2022 Is The Moment Of Truth  TheStreet,"Tue, 15 Mar 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vbWVtZXN0b2Nrcy9yZWRkaXQtdHJlbmRzL3Rlc2xhLXN0b2NrLTIwMjItaXMtdGhlLW1vbWVudC1vZi10cnV0aNIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}",TSLA
21,21,21,Tesla (TSLA) falls as more attention is brought to Autopilot's serious phantom braking issue - Electrek.co,Tesla (TSLA) falls as more attention is brought to Autopilot's serious phantom braking issue  Electrek.co,"Wed, 02 Feb 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vZWxlY3RyZWsuY28vMjAyMi8wMi8wMi90ZXNsYS10c2xhLWZhbGxzLWF0dGVudGlvbi1hdXRvcGlsb3Qtc2VyaW91cy1waGFudG9tLWJyYWtpbmctaXNzdWUv0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://electrek.co', 'title': 'Electrek.co'}",TSLA
22,22,22,"Tesla (TSLA) Solar Power, Battery Storage Mark 2022 Energy Tests for Elon Musk - Bloomberg - Bloomberg","Tesla (TSLA) Solar Power, Battery Storage Mark 2022 Energy Tests for Elon Musk - Bloomberg  Bloomberg","Mon, 10 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMifmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIyLTAxLTEwL3Rlc2xhLXRzbGEtc29sYXItcG93ZXItYmF0dGVyeS1zdG9yYWdlLW1hcmstMjAyMi1lbmVyZ3ktdGVzdHMtZm9yLWVsb24tbXVza9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",TSLA
23,23,23,Earnings: Tesla (TSLA) Q4 2021 results beat estimates amid record deliveries - AlphaStreet,Earnings: Tesla (TSLA) Q4 2021 results beat estimates amid record deliveries  AlphaStreet,"Wed, 26 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vbmV3cy5hbHBoYXN0cmVldC5jb20vZWFybmluZ3MtdGVzbGEtdHNsYS1xNC0yMDIxLXJlc3VsdHMtYmVhdC1lc3RpbWF0ZXMtYW1pZC1yZWNvcmQtZGVsaXZlcmllcy_SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://news.alphastreet.com', 'title': 'AlphaStreet'}",TSLA
24,24,24,German Teen Found Flaw Allowing Him to Hijack Teslas (TSLA) - Bloomberg,German Teen Found Flaw Allowing Him to Hijack Teslas (TSLA)  Bloomberg,"Thu, 13 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIyLTAxLTEzL2dlcm1hbi10ZWVuLXN0dW1ibGVkLWFjcm9zcy1mbGF3LWFsbG93aW5nLWhpbS10by1oaWphY2stdGVzbGFz0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",TSLA
25,25,25,Tesla’s Most Prominent Black Executive Is Leaving Company (TSLA) - Bloomberg,Tesla’s Most Prominent Black Executive Is Leaving Company (TSLA)  Bloomberg,"Mon, 10 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIyLTAxLTEwL3Rlc2xhLXMtbW9zdC1wcm9taW5lbnQtYmxhY2stZXhlY3V0aXZlLXN0ZXBzLWRvd24tZnJvbS1oci1qb2Ita3k5NDFyeTbSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",TSLA
26,26,26,Is ETON the Next TSLA of Biotech Stocks? - Raging Bull - RagingBull,Is ETON the Next TSLA of Biotech Stocks? - Raging Bull  RagingBull,"Mon, 03 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vcmFnaW5nYnVsbC5jb20vYmlvdGVjaC1icmVha291dHMvaXMtZXRvbi10aGUtbmV4dC10c2xhLW9mLWJpb3RlY2gtc3RvY2tzL9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://ragingbull.com', 'title': 'RagingBull'}",TSLA
27,27,27,Is $100 Oil A Catalyst For Tesla Stock? - Trefis,Is $100 Oil A Catalyst For Tesla Stock?  Trefis,"Wed, 02 Mar 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3LnRyZWZpcy5jb20vc3RvY2svdHNsYS9hcnRpY2xlcy81MzU1ODcvaXMtMTAwLW9pbC1hLWNhdGFseXN0LWZvci10ZXNsYS1zdG9jay8yMDIyLTAzLTAy0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.trefis.com', 'title': 'Trefis'}",TSLA
28,28,28,"TSLA expands Junk's focus, hires Fabian Tan to lead shop | Advertising - Campaign Asia","TSLA expands Junk's focus, hires Fabian Tan to lead shop | Advertising  Campaign Asia","Thu, 13 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3LmNhbXBhaWduYXNpYS5jb20vYXJ0aWNsZS90c2xhLWV4cGFuZHMtanVua3MtZm9jdXMtaGlyZXMtZmFiaWFuLXRhbi10by1sZWFkLXNob3AvNDc1MTE10gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.campaignasia.com', 'title': 'Campaign Asia'}",TSLA
29,29,29,How To Hedge Your Tesla Stock Position - Tesla (NASDAQ:TSLA) - Benzinga,How To Hedge Your Tesla Stock Position - Tesla (NASDAQ:TSLA)  Benzinga,"Thu, 06 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3LmJlbnppbmdhLmNvbS9tYXJrZXRzL29wdGlvbnMvMjIvMDEvMjQ5Mjc4MTYvaG93LXRvLWhlZGdlLXlvdXItdGVzbGEtc3RvY2stcG9zaXRpb27SAS1odHRwczovL3d3dy5iZW56aW5nYS5jb20vYW1wL2NvbnRlbnQvMjQ5Mjc4MTY?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.benzinga.com', 'title': 'Benzinga'}",TSLA
30,30,30,Tesla (TSLA) is reportedly receiving competing bids for second Gigafactory in China - Electrek,Tesla (TSLA) is reportedly receiving competing bids for second Gigafactory in China  Electrek,"Mon, 14 Feb 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vZWxlY3RyZWsuY28vMjAyMi8wMi8xNC90ZXNsYS10c2xhLXJlcG9ydGVkbHktcmVjZWl2aW5nLWNvbXBldGluZy1iaWRzLXNlY29uZC1naWdhZmFjdG9yeS1jaGluYS_SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://electrek.co', 'title': 'Electrek'}",TSLA
31,31,31,Key Takeaways From Tesla's Q4 2021 Earnings - Investopedia,Key Takeaways From Tesla's Q4 2021 Earnings  Investopedia,"Thu, 27 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vd3d3LmludmVzdG9wZWRpYS5jb20vdGVzbGEtcTQtMjAyMS1lYXJuaW5ncy10YWtlYXdheXMtNTIxNzI1M9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.investopedia.com', 'title': 'Investopedia'}",TSLA
32,32,32,EV hype helped Stellantis stock beat TSLA in 2021 – Here's how it can deliver in 2022 (part 1) - Electrek.co,EV hype helped Stellantis stock beat TSLA in 2021 – Here's how it can deliver in 2022 (part 1)  Electrek.co,"Fri, 21 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMieWh0dHBzOi8vZWxlY3RyZWsuY28vMjAyMi8wMS8yMS9ldi1oeXBlLWhlbHBlZC1zdGVsbGFudGlzLXN0b2NrLWJlYXQtdHNsYS1pbi0yMDIxLWhlcmVzLWhvdy1pdC1jYW4tZGVsaXZlci1pbi0yMDIyLXBhcnQtMS_SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://electrek.co', 'title': 'Electrek.co'}",TSLA
33,33,33,"Most Anticipated Earnings Reports This Week: MSFT, TSLA, AAPL and HOOD - TheStreet","Most Anticipated Earnings Reports This Week: MSFT, TSLA, AAPL and HOOD  TheStreet","Mon, 24 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vbWVtZXN0b2Nrcy9yZWRkaXQtdHJlbmRzL21vc3QtYW50aWNpcGF0ZWQtZWFybmluZ3MtcmVwb3J0cy10aGlzLXdlZWstbXNmdC10c2xhLWFhcGwtYW5kLWhvb2TSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}",TSLA
34,34,34,Tesla Reports Almost $2B in Bitcoin Holdings in 2021 - Investopedia,Tesla Reports Almost $2B in Bitcoin Holdings in 2021  Investopedia,"Tue, 08 Feb 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LmludmVzdG9wZWRpYS5jb20vdGVzbGEtcmVwb3J0cy1hbG1vc3QtdXNkMmItaW4tYml0Y29pbi1ob2xkaW5ncy01MjE4Mzg00gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.investopedia.com', 'title': 'Investopedia'}",TSLA
35,35,35,Tesla (TSLA) secures lithium supply from upcoming mine in Australia - Electrek.co,Tesla (TSLA) secures lithium supply from upcoming mine in Australia  Electrek.co,"Wed, 16 Feb 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vZWxlY3RyZWsuY28vMjAyMi8wMi8xNi90ZXNsYS10c2xhLXNlY3VyZXMtbGl0aGl1bS1zdXBwbHktdXBjb21pbmctbmV3LW1pbmUtYXVzdHJhbGlhL9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://electrek.co', 'title': 'Electrek.co'}",TSLA
36,36,36,"Tesla Stock Price and Forecast: TSLA continues rebounds, finds long-term support at a key level - FXStreet","Tesla Stock Price and Forecast: TSLA continues rebounds, finds long-term support at a key level  FXStreet","Fri, 25 Feb 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3LmZ4c3RyZWV0LmNvbS9uZXdzL3Rlc2xhLXN0b2NrLXByaWNlLWFuZC1mb3JlY2FzdC10c2xhLWNvbnRpbnVlcy10aHVyc2RheS1yZWJvdW5kLWFkZHMtMi1pbi1wcmVtYXJrZXQtMjAyMjAyMjUxNDIz0gGBAWh0dHBzOi8vd3d3LmZ4c3RyZWV0LmNvbS9hbXAvbmV3cy90ZXNsYS1zdG9jay1wcmljZS1hbmQtZm9yZWNhc3QtdHNsYS1jb250aW51ZXMtdGh1cnNkYXktcmVib3VuZC1hZGRzLTItaW4tcHJlbWFya2V0LTIwMjIwMjI1MTQyMw?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.fxstreet.com', 'title': 'FXStreet'}",TSLA
37,37,37,Tesla (TSLA) order rate is surging in the US as gas prices are turning people toward electric cars - Electrek.co,Tesla (TSLA) order rate is surging in the US as gas prices are turning people toward electric cars  Electrek.co,"Thu, 10 Mar 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMia2h0dHBzOi8vZWxlY3RyZWsuY28vMjAyMi8wMy8xMC90ZXNsYS10c2xhLW9yZGVyLXJhdGUtc3VyZ2luZy11cy1nYXMtcHJpY2VzLXR1cm5pbmctcGVvcGxlLXRvLWVsZWN0cmljLWNhcnMv0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://electrek.co', 'title': 'Electrek.co'}",TSLA
38,38,38,Tesla (NASDAQ: TSLA) Sets Off On A Fresh Rally - Entrepreneur,Tesla (NASDAQ: TSLA) Sets Off On A Fresh Rally  Entrepreneur,"Wed, 23 Mar 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vd3d3LmVudHJlcHJlbmV1ci5jb20vYnVzaW5lc3MtbmV3cy90ZXNsYS1uYXNkYXEtdHNsYS1zZXRzLW9mZi1vbi1hLWZyZXNoLXJhbGx5LzQyMjkyNdIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.entrepreneur.com', 'title': 'Entrepreneur'}",TSLA
