Unnamed: 0,Unnamed: 0.1,title,description,published date,url,publisher,company
0,0,Amazon stock sinks 13% on weak fourth-quarter guidance - CNBC,Amazon stock sinks 13% on weak fourth-quarter guidance  CNBC,"Thu, 27 Oct 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiQWh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjIvMTAvMjcvYW1hem9uLWFtem4tZWFybmluZ3MtcTMtMjAyMi5odG1s0gFFaHR0cHM6Ly93d3cuY25iYy5jb20vYW1wLzIwMjIvMTAvMjcvYW1hem9uLWFtem4tZWFybmluZ3MtcTMtMjAyMi5odG1s?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}",AMZN
1,1,Amazon Earnings: Return to Profitability But Slow Growth Signaled Ahead - The New York Times,Amazon Earnings: Return to Profitability But Slow Growth Signaled Ahead  The New York Times,"Thu, 27 Oct 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjIvMTAvMjcvdGVjaG5vbG9neS9hbWF6b24tYW16bi1xMy1lYXJuaW5ncy5odG1s0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.nytimes.com', 'title': 'The New York Times'}",AMZN
2,2,Amazon (AMZN) Q3 2022 Earnings Call Transcript - The Motley Fool,Amazon (AMZN) Q3 2022 Earnings Call Transcript  The Motley Fool,"Thu, 27 Oct 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vd3d3LmZvb2wuY29tL2Vhcm5pbmdzL2NhbGwtdHJhbnNjcmlwdHMvMjAyMi8xMC8yNy9hbWF6b24tYW16bi1xMy0yMDIyLWVhcm5pbmdzLWNhbGwtdHJhbnNjcmlwdC_SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.fool.com', 'title': 'The Motley Fool'}",AMZN
3,3,Amazon expands satellite manufacturing at newly acquired Project Kuiper facility - About Amazon,Amazon expands satellite manufacturing at newly acquired Project Kuiper facility  About Amazon,"Thu, 27 Oct 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMihgFodHRwczovL3d3dy5hYm91dGFtYXpvbi5jb20vbmV3cy9pbm5vdmF0aW9uLWF0LWFtYXpvbi9hbWF6b24tZXhwYW5kcy1zYXRlbGxpdGUtbWFudWZhY3R1cmluZy1hdC1uZXdseS1hY3F1aXJlZC1wcm9qZWN0LWt1aXBlci1mYWNpbGl0edIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.aboutamazon.com', 'title': 'About Amazon'}",AMZN
4,4,"Amazon Stock Is a Top Pick for 2023, Analysts Say - Kiplinger's Personal Finance","Amazon Stock Is a Top Pick for 2023, Analysts Say  Kiplinger's Personal Finance","Mon, 28 Nov 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vd3d3LmtpcGxpbmdlci5jb20vaW52ZXN0aW5nL2FtYXpvbi1zdG9jay1pcy1hLXRvcC1waWNrLWZvci0yMDIzLWFuYWx5c3RzLXNhedIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.kiplinger.com', 'title': ""Kiplinger's Personal Finance""}",AMZN
5,5,"Amazon earnings miss expectations, stock tanks 20% - Yahoo Finance","Amazon earnings miss expectations, stock tanks 20%  Yahoo Finance","Thu, 27 Oct 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hbWF6b24tdGhpcmQtcXVhcnRlci1lYXJuaW5ncy0xNjM1NTgzNDIuaHRtbNIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",AMZN
6,6,"Announcing Amazon CodeCatalyst, a Unified Software Development Service (Preview) | Amazon Web Services - AWS Blog","Announcing Amazon CodeCatalyst, a Unified Software Development Service (Preview) | Amazon Web Services  AWS Blog","Thu, 01 Dec 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMib2h0dHBzOi8vYXdzLmFtYXpvbi5jb20vYmxvZ3MvYXdzL2Fubm91bmNpbmctYW1hem9uLWNvZGVjYXRhbHlzdC1wcmV2aWV3LWEtdW5pZmllZC1zb2Z0d2FyZS1kZXZlbG9wbWVudC1zZXJ2aWNlL9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://aws.amazon.com', 'title': 'AWS Blog'}",AMZN
7,7,Hawaiian Airlines Announces Agreement with Amazon to Operate Freighter Aircraft - Hawaiian Airlines | Newsroom,Hawaiian Airlines Announces Agreement with Amazon to Operate Freighter Aircraft  Hawaiian Airlines | Newsroom,"Fri, 21 Oct 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMifmh0dHBzOi8vbmV3c3Jvb20uaGF3YWlpYW5haXJsaW5lcy5jb20vcmVsZWFzZXMvaGF3YWlpYW4tYWlybGluZXMtYW5ub3VuY2VzLWFncmVlbWVudC13aXRoLWFtYXpvbi10by1vcGVyYXRlLWZyZWlnaHRlci1haXJjcmFmdNIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://newsroom.hawaiianairlines.com', 'title': 'Hawaiian Airlines | Newsroom'}",AMZN
8,8,"If You Invested $1000 in AMZN Stock Right Before the 2008 Market Crash, Here's What You'd Have Today - InvestorPlace","If You Invested $1000 in AMZN Stock Right Before the 2008 Market Crash, Here's What You'd Have Today  InvestorPlace","Wed, 05 Oct 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vMjAyMi8xMC9pZi15b3UtaW52ZXN0ZWQtMTAwMC1pbi1hbWF6b24tYW16bi1zdG9jay0yMDA4L9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://investorplace.com', 'title': 'InvestorPlace'}",AMZN
9,9,Amazon lost half its value this year as tech stocks got crushed and recession fears grew - CNBC,Amazon lost half its value this year as tech stocks got crushed and recession fears grew  CNBC,"Thu, 29 Dec 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjIvMTIvMjkvYW1hem9uLXNoZWQtaGFsZi1pdHMtdmFsdWUtaW4tMjAyMi1hcy10ZWNoLXN0b2Nrcy1nb3QtY3J1c2hlZC5odG1s0gFmaHR0cHM6Ly93d3cuY25iYy5jb20vYW1wLzIwMjIvMTIvMjkvYW1hem9uLXNoZWQtaGFsZi1pdHMtdmFsdWUtaW4tMjAyMi1hcy10ZWNoLXN0b2Nrcy1nb3QtY3J1c2hlZC5odG1s?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}",AMZN
10,10,Amazon to invest more than €1 billion to electrify its European transportation network and reduce carbon emissions - About Amazon,Amazon to invest more than €1 billion to electrify its European transportation network and reduce carbon emissions  About Amazon,"Tue, 18 Oct 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMigwFodHRwczovL3d3dy5hYm91dGFtYXpvbi5jb20vbmV3cy9zdXN0YWluYWJpbGl0eS9hbWF6b24taW52ZXN0cy1tb3JlLXRoYW4tMS1iaWxsaW9uLXRvLWVsZWN0cmlmeS1pdHMtZXVyb3BlYW4tdHJhbnNwb3J0YXRpb24tbmV0d29ya9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.aboutamazon.com', 'title': 'About Amazon'}",AMZN
11,11,Amazon.com's (NASDAQ:AMZN) 12% CAGR outpaced the company's earnings growth over the same five-year period - Yahoo Finance,Amazon.com's (NASDAQ:AMZN) 12% CAGR outpaced the company's earnings growth over the same five-year period  Yahoo Finance,"Sun, 13 Nov 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hbWF6b24tY29tcy1uYXNkYXEtYW16bi0xMi0xMTAxMjc3ODAuaHRtbNIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",AMZN
12,12,Where Will Amazon's Stock Be in 5 Years? - The Motley Fool,Where Will Amazon's Stock Be in 5 Years?  The Motley Fool,"Tue, 27 Dec 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDIyLzEyLzI3L3doZXJlLXdpbGwtYW1hem9ucy1zdG9jay1iZS1pbi01LXllYXJzL9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.fool.com', 'title': 'The Motley Fool'}",AMZN
13,13,Preview: Amazon Security Lake – A Purpose-Built Customer-Owned Data Lake Service | Amazon Web Services - AWS Blog,Preview: Amazon Security Lake – A Purpose-Built Customer-Owned Data Lake Service | Amazon Web Services  AWS Blog,"Tue, 29 Nov 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMib2h0dHBzOi8vYXdzLmFtYXpvbi5jb20vYmxvZ3MvYXdzL3ByZXZpZXctYW1hem9uLXNlY3VyaXR5LWxha2UtYS1wdXJwb3NlLWJ1aWx0LWN1c3RvbWVyLW93bmVkLWRhdGEtbGFrZS1zZXJ2aWNlL9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://aws.amazon.com', 'title': 'AWS Blog'}",AMZN
14,14,"Introducing Amazon Clinic, a virtual health service that delivers convenient, affordable care for common conditions - About Amazon","Introducing Amazon Clinic, a virtual health service that delivers convenient, affordable care for common conditions  About Amazon","Tue, 15 Nov 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiPWh0dHBzOi8vd3d3LmFib3V0YW1hem9uLmNvbS9uZXdzL3JldGFpbC93aGF0LWlzLWFtYXpvbi1jbGluaWPSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.aboutamazon.com', 'title': 'About Amazon'}",AMZN
15,15,"If You Invested $1,000 In Amazon Stock at Its IPO, Here's How Much You'd Have Now - The Motley Fool","If You Invested $1,000 In Amazon Stock at Its IPO, Here's How Much You'd Have Now  The Motley Fool","Thu, 13 Oct 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDIyLzEwLzEzL2ludmVzdGVkLTEwMDAtaW4tYW1hem9uLXN0b2NrLWF0LWlwby1ob3ctbXVjaC1ub3cv0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.fool.com', 'title': 'The Motley Fool'}",AMZN
16,16,"Introducing Amazon Omics – A Purpose-Built Service to Store, Query, and Analyze Genomic and Biological Data at ... - AWS Blog","Introducing Amazon Omics – A Purpose-Built Service to Store, Query, and Analyze Genomic and Biological Data at ...  AWS Blog","Tue, 29 Nov 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMikgFodHRwczovL2F3cy5hbWF6b24uY29tL2Jsb2dzL2F3cy9pbnRyb2R1Y2luZy1hbWF6b24tb21pY3MtYS1wdXJwb3NlLWJ1aWx0LXNlcnZpY2UtdG8tc3RvcmUtcXVlcnktYW5kLWFuYWx5emUtZ2Vub21pYy1hbmQtYmlvbG9naWNhbC1kYXRhLWF0LXNjYWxlL9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://aws.amazon.com', 'title': 'AWS Blog'}",AMZN
