Unnamed: 0,Unnamed: 0.1,title,description,published date,url,publisher,company
0,0,Protecting Teens and Their Privacy on Facebook and Instagram - Meta,Protecting Teens and Their Privacy on Facebook and Instagram  Meta,"Mon, 21 Nov 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMi8xMS9wcm90ZWN0aW5nLXRlZW5zLWFuZC10aGVpci1wcml2YWN5LW9uLWZhY2Vib29rLWFuZC1pbnN0YWdyYW0v0gFjaHR0cHM6Ly9hYm91dC5mYi5jb20vbmV3cy8yMDIyLzExL3Byb3RlY3RpbmctdGVlbnMtYW5kLXRoZWlyLXByaXZhY3ktb24tZmFjZWJvb2stYW5kLWluc3RhZ3JhbS9hbXAv?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}",META
1,1,"Meta Lays Off More Than 11,000 Employees - The New York Times","Meta Lays Off More Than 11,000 Employees  The New York Times","Wed, 09 Nov 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjIvMTEvMDkvdGVjaG5vbG9neS9tZXRhLWxheW9mZnMtZmFjZWJvb2suaHRtbNIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.nytimes.com', 'title': 'The New York Times'}",META
2,2,Meta cuts 11000 jobs as it sinks more money into the metaverse - Reuters,Meta cuts 11000 jobs as it sinks more money into the metaverse  Reuters,"Thu, 10 Nov 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3RlY2hub2xvZ3kvbWV0YS1jdXQtbW9yZS10aGFuLTExMDAwLWpvYnMtb25lLWJpZ2dlc3QtdXMtbGF5b2Zmcy10aGlzLXllYXItMjAyMi0xMS0wOS_SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.reuters.com', 'title': 'Reuters'}",META
3,3,Meta Myths – Stratechery by Ben Thompson - Stratechery by Ben Thompson,Meta Myths – Stratechery by Ben Thompson  Stratechery by Ben Thompson,"Mon, 31 Oct 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiKGh0dHBzOi8vc3RyYXRlY2hlcnkuY29tLzIwMjIvbWV0YS1teXRocy_SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://stratechery.com', 'title': 'Stratechery by Ben Thompson'}",META
4,4,"Once a VR true believer, a “wearied” John Carmack leaves Meta - Ars Technica","Once a VR true believer, a “wearied” John Carmack leaves Meta  Ars Technica","Fri, 16 Dec 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMibWh0dHBzOi8vYXJzdGVjaG5pY2EuY29tL2dhbWluZy8yMDIyLzEyL2pvaG4tY2FybWFjay1sZWF2ZXMtbWV0YS1hZnRlci1hLWRlY2FkZS1maWdodGluZy10by1tYWtlLXZyLWEtcmVhbGl0eS_SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://arstechnica.com', 'title': 'Ars Technica'}",META
5,5,"Meta laying off more than 11,000 employees: Read Zuckerberg's letter announcing the cuts - CNBC","Meta laying off more than 11,000 employees: Read Zuckerberg's letter announcing the cuts  CNBC","Wed, 09 Nov 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjIvMTEvMDkvbWV0YS10by1sYXktb2ZmLW1vcmUtdGhhbi0xMTAwMC10aG91c2FuZC1lbXBsb3llZXMuaHRtbNIBW2h0dHBzOi8vd3d3LmNuYmMuY29tL2FtcC8yMDIyLzExLzA5L21ldGEtdG8tbGF5LW9mZi1tb3JlLXRoYW4tMTEwMDAtdGhvdXNhbmQtZW1wbG95ZWVzLmh0bWw?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}",META
6,6,"More Performance, Less Transparency: Inside Meta’s Advantage+ Shopping Black Box - AdExchanger","More Performance, Less Transparency: Inside Meta’s Advantage+ Shopping Black Box  AdExchanger","Mon, 19 Dec 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmFkZXhjaGFuZ2VyLmNvbS9jb21tZXJjZS9tb3JlLXBlcmZvcm1hbmNlLWxlc3MtdHJhbnNwYXJlbmN5LWluc2lkZS1tZXRhcy1hZHZhbnRhZ2Utc2hvcHBpbmctYmxhY2stYm94L9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.adexchanger.com', 'title': 'AdExchanger'}",META
7,7,Facebook became Meta one year ago. Its metaverse dream feels as far away as ever - CNN,Facebook became Meta one year ago. Its metaverse dream feels as far away as ever  CNN,"Sun, 30 Oct 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vd3d3LmNubi5jb20vMjAyMi8xMC8zMC90ZWNoL21ldGEtbWV0YXZlcnNlLXRyYW5zaXRpb24vaW5kZXguaHRtbNIBQWh0dHBzOi8vYW1wLmNubi5jb20vY25uLzIwMjIvMTAvMzAvdGVjaC9tZXRhLW1ldGF2ZXJzZS10cmFuc2l0aW9u?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.cnn.com', 'title': 'CNN'}",META
8,8,"Facebook parent Meta cuts 11000 jobs, 13% of workforce - The Associated Press","Facebook parent Meta cuts 11000 jobs, 13% of workforce  The Associated Press","Wed, 09 Nov 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vYXBuZXdzLmNvbS9hcnRpY2xlL2ZhY2Vib29rLW1ldGEtbGF5b2Zmcy0yODNhNmUxYzFhMmUwMmE0MzlkMTc3YTdhY2RmNDI5NtIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://apnews.com', 'title': 'The Associated Press'}",META
9,9,"Meta's value has plunged by $700 billion. Wall Street calls it a ""train wreck."" - CBS News","Meta's value has plunged by $700 billion. Wall Street calls it a ""train wreck.""  CBS News","Fri, 28 Oct 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vd3d3LmNic25ld3MuY29tL25ld3MvbWV0YS1zdG9jay1kb3duLWVhcm5pbmdzLTcwMC1iaWxsaW9uLWluLWxvc3QtdmFsdWUv0gFUaHR0cHM6Ly93d3cuY2JzbmV3cy5jb20vYW1wL25ld3MvbWV0YS1zdG9jay1kb3duLWVhcm5pbmdzLTcwMC1iaWxsaW9uLWluLWxvc3QtdmFsdWUv?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.cbsnews.com', 'title': 'CBS News'}",META
