Date,Open,High,Low,Close,Adj Close,Volume,company
2021-01-04T00:00:00.000,274.7799987792969,275.0,265.20001220703125,268.94000244140625,268.65496826171875,15106100,META
2021-01-05T00:00:00.000,268.2900085449219,272.3999938964844,268.2099914550781,270.9700012207031,270.68280029296875,9871600,META
2021-01-06T00:00:00.000,262.0,267.75,260.010009765625,263.3099975585937,263.0309143066406,24354100,META
2021-01-07T00:00:00.000,265.8999938964844,271.6099853515625,264.7799987792969,268.739990234375,268.4551696777344,15789800,META
2021-01-08T00:00:00.000,268.3099975585937,268.95001220703125,263.17999267578125,267.57000732421875,267.2864074707031,18528300,META
2021-01-11T00:00:00.000,260.4800109863281,263.4700012207031,255.8999938964844,256.8399963378906,256.5677795410156,30412300,META
2021-01-12T00:00:00.000,256.6300048828125,259.7200012207031,250.3000030517578,251.08999633789065,250.8238677978516,26383500,META
2021-01-13T00:00:00.000,251.5500030517578,253.9499969482422,249.1999969482422,251.63999938964844,251.373291015625,19528900,META
2021-01-14T00:00:00.000,253.3999938964844,255.02999877929688,244.6100006103516,245.63999938964844,245.3796539306641,29739400,META
2021-01-15T00:00:00.000,247.8999938964844,253.8600006103516,247.1600036621093,251.3600006103516,251.0935821533203,24942900,META
2021-01-19T00:00:00.000,256.8999938964844,262.20001220703125,252.72000122070312,261.1000061035156,260.8232727050781,28028500,META
2021-01-20T00:00:00.000,268.92999267578125,270.32000732421875,263.6000061035156,267.4800109863281,267.1965026855469,25199900,META
2021-01-21T00:00:00.000,269.260009765625,273.6000061035156,267.489990234375,272.8699951171875,272.5807800292969,20838700,META
2021-01-22T00:00:00.000,272.010009765625,278.4700012207031,272.0,274.5,274.20904541015625,21954000,META
2021-01-25T00:00:00.000,278.1400146484375,280.1000061035156,271.510009765625,278.010009765625,277.7153625488281,19087000,META
2021-01-26T00:00:00.000,278.1400146484375,285.3900146484375,277.8099975585937,282.04998779296875,281.75103759765625,19373600,META
2021-01-27T00:00:00.000,282.5299987792969,283.45001220703125,268.1199951171875,272.1400146484375,271.8515625,35346200,META
2021-01-28T00:00:00.000,277.17999267578125,286.7900085449219,264.70001220703125,265.0,264.7191162109375,37758800,META
2021-01-29T00:00:00.000,265.29998779296875,266.5599975585937,254.8500061035156,258.3299865722656,258.0561828613281,30389500,META
2021-02-01T00:00:00.000,259.5199890136719,264.1700134277344,254.9100036621093,262.010009765625,261.7322998046875,22914300,META
2021-02-02T00:00:00.000,264.0,268.8500061035156,263.2699890136719,267.0799865722656,266.7969055175781,17320800,META
2021-02-03T00:00:00.000,265.6199951171875,269.20001220703125,263.8399963378906,266.6499938964844,266.36737060546875,14223400,META
2021-02-04T00:00:00.000,267.010009765625,268.1600036621094,264.0,266.489990234375,266.2075500488281,16060000,META
2021-02-05T00:00:00.000,266.79998779296875,269.1700134277344,265.6700134277344,268.1000061035156,267.8158569335937,12454400,META
2021-02-08T00:00:00.000,268.75,269.8599853515625,265.0,266.5799865722656,266.2974548339844,13755200,META
2021-02-09T00:00:00.000,266.44000244140625,273.3900146484375,265.75,269.45001220703125,269.1644287109375,14613400,META
2021-02-10T00:00:00.000,272.45001220703125,273.79998779296875,267.7200012207031,271.8699951171875,271.58184814453125,14687200,META
2021-02-11T00:00:00.000,271.8900146484375,273.5799865722656,268.489990234375,270.3900146484375,270.1034240722656,12828600,META
2021-02-12T00:00:00.000,270.5199890136719,271.17999267578125,268.3399963378906,270.5,270.2132873535156,9097600,META
2021-02-16T00:00:00.000,270.79998779296875,276.6000061035156,270.04998779296875,273.9700012207031,273.6796264648437,15417200,META
2021-02-17T00:00:00.000,271.239990234375,273.9700012207031,269.5799865722656,273.57000732421875,273.2800598144531,12763200,META
2021-02-18T00:00:00.000,269.57000732421875,271.95001220703125,266.0299987792969,269.3900146484375,269.1044921875,15249100,META
2021-02-19T00:00:00.000,269.8599853515625,270.2699890136719,260.1499938964844,261.5599975585937,261.28277587890625,25622600,META
2021-02-22T00:00:00.000,257.95001220703125,263.07000732421875,257.5299987792969,260.3299865722656,260.0540771484375,17434900,META
2021-02-23T00:00:00.000,259.5,267.4599914550781,254.9600067138672,265.8599853515625,265.5782165527344,21924600,META
2021-02-24T00:00:00.000,262.3299865722656,266.3800048828125,258.3900146484375,264.3099975585937,264.02984619140625,15736100,META
2021-02-25T00:00:00.000,262.29998779296875,266.94000244140625,254.0399932861328,254.69000244140625,254.4200592041016,19053100,META
2021-02-26T00:00:00.000,256.4700012207031,265.54998779296875,256.4700012207031,257.6199951171875,257.3469543457031,26619500,META
2021-03-01T00:00:00.000,260.82000732421875,266.6499938964844,257.8999938964844,264.9100036621094,264.6292419433594,22157300,META
2021-03-02T00:00:00.000,265.7799987792969,266.7099914550781,258.6499938964844,259.0,258.7254943847656,15191700,META
2021-03-03T00:00:00.000,260.2900085449219,260.989990234375,255.1000061035156,255.4100036621093,255.1392974853516,15513500,META
2021-03-04T00:00:00.000,256.4700012207031,266.489990234375,253.5,257.6400146484375,257.366943359375,31626500,META
2021-03-05T00:00:00.000,260.6700134277344,265.45001220703125,255.6100006103516,264.2799987792969,263.9998779296875,26820100,META
2021-03-08T00:00:00.000,265.54998779296875,265.5799865722656,255.0500030517578,255.3099975585937,255.0393981933593,18391800,META
2021-03-09T00:00:00.000,261.17999267578125,268.5299987792969,259.8099975585937,265.739990234375,265.4583435058594,22039700,META
2021-03-10T00:00:00.000,268.6400146484375,268.9700012207031,262.8699951171875,264.8999938964844,264.6192321777344,14210300,META
2021-03-11T00:00:00.000,268.1099853515625,277.8999938964844,267.82000732421875,273.8800048828125,273.5897216796875,21834000,META
2021-03-12T00:00:00.000,269.1400146484375,269.739990234375,264.0199890136719,268.3999938964844,268.1155090332031,20600200,META
2021-03-15T00:00:00.000,269.0799865722656,275.9599914550781,268.5,273.75,273.4598693847656,16844800,META
2021-03-16T00:00:00.000,276.0799865722656,282.1400146484375,274.79998779296875,279.2799987792969,278.9839782714844,22437700,META
2021-03-17T00:00:00.000,275.7099914550781,286.2300109863281,275.4100036621094,284.010009765625,283.708984375,21315000,META
2021-03-18T00:00:00.000,279.8699951171875,285.19000244140625,278.2799987792969,278.6199951171875,278.3246765136719,18728300,META
2021-03-19T00:00:00.000,281.2200012207031,292.79998779296875,281.20001220703125,290.1099853515625,289.802490234375,38930500,META
2021-03-22T00:00:00.000,290.45001220703125,299.7099914550781,286.75,293.5400085449219,293.2288818359375,28273100,META
2021-03-23T00:00:00.000,293.1499938964844,298.0,289.8099975585937,290.6300048828125,290.32196044921875,23000900,META
2021-03-24T00:00:00.000,291.0,291.7200012207031,281.1600036621094,282.1400146484375,281.8409729003906,18675000,META
2021-03-25T00:00:00.000,280.9800109863281,288.0599975585937,277.75,278.739990234375,278.4445495605469,24505600,META
2021-03-26T00:00:00.000,278.29998779296875,284.5,277.7699890136719,283.0199890136719,282.72003173828125,17629200,META
2021-03-29T00:00:00.000,285.7699890136719,293.17999267578125,284.70001220703125,290.82000732421875,290.51177978515625,21718800,META
2021-03-30T00:00:00.000,289.8299865722656,292.4700012207031,286.70001220703125,288.0,287.6947631835937,17474500,META
2021-03-31T00:00:00.000,289.989990234375,296.5,288.6099853515625,294.5299987792969,294.21783447265625,19498200,META
2021-04-01T00:00:00.000,298.3999938964844,302.3999938964844,296.6000061035156,298.6600036621094,298.34344482421875,17616000,META
2021-04-05T00:00:00.000,300.8900146484375,310.7699890136719,300.67999267578125,308.9100036621094,308.58258056640625,28237000,META
2021-04-06T00:00:00.000,308.8399963378906,311.3500061035156,305.25,306.260009765625,305.9353942871094,17335200,META
2021-04-07T00:00:00.000,306.3399963378906,314.25,305.5,313.0899963378906,312.7581481933594,22855200,META
2021-04-08T00:00:00.000,314.8500061035156,315.8800048828125,310.04998779296875,313.0199890136719,312.688232421875,20894100,META
2021-04-09T00:00:00.000,311.3999938964844,314.739990234375,310.3299865722656,312.4599914550781,312.1288146972656,15988600,META
2021-04-12T00:00:00.000,311.04998779296875,312.1499938964844,307.92999267578125,311.5400085449219,311.2098083496094,10881900,META
2021-04-13T00:00:00.000,312.2099914550781,314.42999267578125,309.32000732421875,309.760009765625,309.43170166015625,14036900,META
2021-04-14T00:00:00.000,307.29998779296875,308.0299987792969,301.95001220703125,302.82000732421875,302.4990539550781,17421400,META
2021-04-15T00:00:00.000,306.3399963378906,310.1400146484375,304.1000061035156,307.82000732421875,307.4937438964844,14558300,META
