Unnamed: 0,Unnamed: 0.1,title,description,published date,url,publisher,company,Unnamed: 0.1.1
10,10,Apple Stock (AAPL) Tumbles: Buy This Dip - TheStreet,Apple Stock (AAPL) Tumbles: Buy This Dip  TheStreet,"Thu, 07 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vYXBwbGUvc3RvY2svYXBwbGUtc3RvY2stYWFwbC10dW1ibGVzLWJ1eS10aGlzLWRpcNIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}",AAPL,
11,11,Apple's (AAPL) iPhone 15 Launch: What to Expect - Nasdaq,Apple's (AAPL) iPhone 15 Launch: What to Expect  Nasdaq,"Tue, 12 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvYXBwbGVzLWFhcGwtaXBob25lLTE1LWxhdW5jaC13aGF0LXRvLWV4cGVjdNIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.nasdaq.com', 'title': 'Nasdaq'}",AAPL,
12,12,Why Apple's (AAPL) iPhone 15 Will Boost 2024 Revenue - Nasdaq,Why Apple's (AAPL) iPhone 15 Will Boost 2024 Revenue  Nasdaq,"Mon, 25 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvd2h5LWFwcGxlcy1hYXBsLWlwaG9uZS0xNS13aWxsLWJvb3N0LTIwMjQtcmV2ZW51ZdIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.nasdaq.com', 'title': 'Nasdaq'}",AAPL,
13,13,Apple (AAPL) Stock Sinks As Market Gains: What You Should Know - Yahoo Finance,Apple (AAPL) Stock Sinks As Market Gains: What You Should Know  Yahoo Finance,"Wed, 27 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZS1hYXBsLXN0b2NrLXNpbmtzLW1hcmtldC0yMTQ1MjA1MzAuaHRtbNIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",AAPL,
14,14,"Trim Apple Stock, Says The Devil's Advocate - TheStreet","Trim Apple Stock, Says The Devil's Advocate  TheStreet","Wed, 19 Jul 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vYXBwbGUvc3RvY2svdHJpbS1hcHBsZS1zdG9jay1zYXlzLXRoZS1kZXZpbHMtYWR2b2NhdGXSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}",AAPL,
15,15,Here's Why You Should Hold Apple (AAPL) for the Long-Term - Yahoo Finance,Here's Why You Should Hold Apple (AAPL) for the Long-Term  Yahoo Finance,"Thu, 20 Jul 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiRmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy93aHktaG9sZC1hcHBsZS1hYXBsLWxvbmctMTAzNDMyNzgzLmh0bWzSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",AAPL,
16,16,AAPL Earnings: Apple Q3 2023 results beat estimates; sales decline - AlphaStreet,AAPL Earnings: Apple Q3 2023 results beat estimates; sales decline  AlphaStreet,"Thu, 03 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vbmV3cy5hbHBoYXN0cmVldC5jb20vYWFwbC1lYXJuaW5ncy1hcHBsZS1xMy0yMDIzLXJlc3VsdHMtYmVhdC1lc3RpbWF0ZXMtc2FsZXMtZGVjbGluZS_SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://news.alphastreet.com', 'title': 'AlphaStreet'}",AAPL,
17,17,Apple (AAPL) Stock Sinks As Market Gains: What You Should Know - Yahoo Finance,Apple (AAPL) Stock Sinks As Market Gains: What You Should Know  Yahoo Finance,"Tue, 11 Jul 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZS1hYXBsLXN0b2NrLXNpbmtzLW1hcmtldC0yMTQ1MjQ2MjMuaHRtbNIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",AAPL,
18,18,"Apple (NASDAQ:AAPL) Tops Earnings Estimates, Surpasses 1 Billion Subscriptions - TipRanks.com - TipRanks","Apple (NASDAQ:AAPL) Tops Earnings Estimates, Surpasses 1 Billion Subscriptions - TipRanks.com  TipRanks","Thu, 03 Aug 2023 20:49:49 GMT",https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LnRpcHJhbmtzLmNvbS9uZXdzL2FwcGxlLW5hc2RhcWFhcGwtdG9wcy1lYXJuaW5ncy1lc3RpbWF0ZXMtc3VycGFzc2VzLTEtYmlsbGlvbi1zdWJzY3JpcHRpb25z0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.tipranks.com', 'title': 'TipRanks'}",AAPL,
19,19,Is Apple (AAPL) Fairly Valued? An In-Depth Valuation Analysis - Yahoo Finance,Is Apple (AAPL) Fairly Valued? An In-Depth Valuation Analysis  Yahoo Finance,"Mon, 07 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZS1hYXBsLWZhaXJseS12YWx1ZWQtZGVwdGgtMTYzOTQxMDYzLmh0bWzSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",AAPL,
20,20,Apple (AAPL): A Comprehensive Analysis of Its Market Value - Yahoo Finance,Apple (AAPL): A Comprehensive Analysis of Its Market Value  Yahoo Finance,"Thu, 14 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZS1hYXBsLWNvbXByZWhlbnNpdmUtYW5hbHlzaXMtbWFya2V0LTE1NDkyOTEwMS5odG1s0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",AAPL,
21,21,Apple's China Troubles Catch Fund Managers Chasing Rally - Bloomberg,Apple's China Troubles Catch Fund Managers Chasing Rally  Bloomberg,"Thu, 07 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA5LTA3L2FwcGxlLXMtY2hpbmEtdHJvdWJsZXMtY2F0Y2gtZnVuZC1tYW5hZ2Vycy1jaGFzaW5nLXRlY2gtcmFsbHnSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",AAPL,
22,22,Apple's Buyback Blunder: 3 Reasons It's Not a Win for AAPL Shareholders - InvestorPlace,Apple's Buyback Blunder: 3 Reasons It's Not a Win for AAPL Shareholders  InvestorPlace,"Tue, 22 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vMjAyMy8wOC9hcHBsZXMtYnV5YmFjay1ibHVuZGVyLTMtcmVhc29ucy1pdHMtbm90LWEtd2luLWZvci1hYXBsLXNoYXJlaG9sZGVycy_SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://investorplace.com', 'title': 'InvestorPlace'}",AAPL,
23,23,"Prediction: Apple Stock Might Not Reach $250 in 2023, but Here's Where It Could Be Headed Next - The Motley Fool","Prediction: Apple Stock Might Not Reach $250 in 2023, but Here's Where It Could Be Headed Next  The Motley Fool","Mon, 28 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDIzLzA4LzI4L2FwcGxlLXN0b2NrLW1pZ2h0LW5vdC1yZWFjaC0yNTAtaW4tMjAyMy_SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.fool.com', 'title': 'The Motley Fool'}",AAPL,
24,24,Analysts are getting even more bullish on Apple into its earnings report - CNBC,Analysts are getting even more bullish on Apple into its earnings report  CNBC,"Mon, 24 Jul 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjMvMDcvMjQvYW5hbHlzdHMtYXJlLWdldHRpbmctZXZlbi1tb3JlLWJ1bGxpc2gtb24tYXBwbGUtaW50by1pdHMtZWFybmluZ3MtcmVwb3J0Lmh0bWzSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}",AAPL,
25,25,Investors in Apple (NASDAQ:AAPL) have seen incredible returns of 320% over the past five years - Yahoo Finance,Investors in Apple (NASDAQ:AAPL) have seen incredible returns of 320% over the past five years  Yahoo Finance,"Fri, 07 Jul 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9pbnZlc3RvcnMtYXBwbGUtbmFzZGFxLWFhcGwtc2Vlbi0xNDAwMTYyNjAuaHRtbNIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",AAPL,
26,26,Unveiling Apple (AAPL)'s Value: Is It Really Priced Right? A Comprehensive Guide - Yahoo Finance,Unveiling Apple (AAPL)'s Value: Is It Really Priced Right? A Comprehensive Guide  Yahoo Finance,"Wed, 06 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy91bnZlaWxpbmctYXBwbGUtYWFwbC12YWx1ZS1yZWFsbHktMTUzODMyMDM5Lmh0bWzSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",AAPL,
27,27,Apple Inc (AAPL): A Deep Dive into Its Financial Metrics and Competitive Strengths - Yahoo Finance,Apple Inc (AAPL): A Deep Dive into Its Financial Metrics and Competitive Strengths  Yahoo Finance,"Wed, 20 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiRmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZS1pbmMtYWFwbC1kZWVwLWRpdmUtMTcwMzMzMjc2Lmh0bWzSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",AAPL,
28,28,Microsoft Eyes Apple's Spot as World's Largest Stock - Bloomberg,Microsoft Eyes Apple's Spot as World's Largest Stock  Bloomberg,"Tue, 19 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA5LTE5L21pY3Jvc29mdC1leWVzLWFwcGxlLXMtc3BvdC1hcy13b3JsZC1zLWxhcmdlc3Qtc3RvY2stdGVjaC13YXRjaNIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",AAPL,
29,29,Is Apple (AAPL) Stock Fairly Valued or Not? A Complete Evaluation - Yahoo Finance,Is Apple (AAPL) Stock Fairly Valued or Not? A Complete Evaluation  Yahoo Finance,"Thu, 24 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZS1hYXBsLXN0b2NrLWZhaXJseS12YWx1ZWQtMTYyMTQyOTg5Lmh0bWzSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",AAPL,
30,30,My AAPL Stock Price Prediction for 2025 - InvestorPlace,My AAPL Stock Price Prediction for 2025  InvestorPlace,"Thu, 27 Jul 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vMjAyMy8wNy9teS1hYXBsLXN0b2NrLXByaWNlLXByZWRpY3Rpb24tZm9yLTIwMjUv0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://investorplace.com', 'title': 'InvestorPlace'}",AAPL,
31,31,AAPL Stock: How To Trade Earnings Volatility - Investor's Business Daily,AAPL Stock: How To Trade Earnings Volatility  Investor's Business Daily,"Mon, 31 Jul 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LmludmVzdG9ycy5jb20vcmVzZWFyY2gvb3B0aW9ucy9hYXBsLXN0b2NrLXRvZGF5LWhvdy10by10cmFkZS10aGUtdXBjb21pbmctZWFybmluZ3Mtd2l0aC1vcHRpb25zL9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.investors.com', 'title': ""Investor's Business Daily""}",AAPL,
32,32,Apple Stock Down 10%: Bail Or Buy The Dip? - TheStreet,Apple Stock Down 10%: Bail Or Buy The Dip?  TheStreet,"Thu, 10 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vYXBwbGUvc3RvY2svYXBwbGUtc3RvY2stZG93bi0xMC1iYWlsLW9yLWJ1eS10aGUtZGlwLdIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}",AAPL,
33,33,Here's Choice Equities Views on Apple (AAPL)'s Surge to Reach $3T in Market Cap - Yahoo Finance,Here's Choice Equities Views on Apple (AAPL)'s Surge to Reach $3T in Market Cap  Yahoo Finance,"Wed, 02 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9jaG9pY2UtZXF1aXRpZXMtdmlld3MtYXBwbGUtYWFwbC0wOTUwNDE1MTIuaHRtbNIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",AAPL,
34,34,Analyst: Apple Stock Could Soar to $240 - The Motley Fool,Analyst: Apple Stock Could Soar to $240  The Motley Fool,"Sun, 17 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDIzLzA5LzE3L2FuYWx5c3QtYXBwbGUtc3RvY2stY291bGQtc29hci10by0yNDAv0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.fool.com', 'title': 'The Motley Fool'}",AAPL,
35,35,Stocks This Week: Is Apple Ripe For Purchase? - Forbes,Stocks This Week: Is Apple Ripe For Purchase?  Forbes,"Sun, 24 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvZ3JlYXRzcGVjdWxhdGlvbnMvMjAyMy8wOS8yNC9zdG9ja3MtdGhpcy13ZWVrLWlzLWFwcGxlLXJpcGUtZm9yLXB1cmNoYXNlL9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.forbes.com', 'title': 'Forbes'}",AAPL,
36,36,Apple (AAPL) Q3 2023 Earnings: What to Expect - Nasdaq,Apple (AAPL) Q3 2023 Earnings: What to Expect  Nasdaq,"Thu, 03 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvYXBwbGUtYWFwbC1xMy0yMDIzLWVhcm5pbmdzLXdoYXQtdG8tZXhwZWN00gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.nasdaq.com', 'title': 'Nasdaq'}",AAPL,
37,37,Is There Now An Opportunity In Apple Inc. (NASDAQ:AAPL)? - Yahoo Finance,Is There Now An Opportunity In Apple Inc. (NASDAQ:AAPL)?  Yahoo Finance,"Mon, 04 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9ub3ctb3Bwb3J0dW5pdHktYXBwbGUtaW5jLW5hc2RhcS0xNDAwMjM1MjMuaHRtbNIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",AAPL,
38,38,Apple Stock: It Could Reach $6 Trillion Market Cap In Five Years - TheStreet,Apple Stock: It Could Reach $6 Trillion Market Cap In Five Years  TheStreet,"Wed, 20 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vYXBwbGUvc3RvY2svYXBwbGUtc3RvY2staXQtY291bGQtcmVhY2gtNi10cmlsbGlvbi1tYXJrZXQtY2FwLWluLWZpdmUteWVhcnPSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}",AAPL,
39,39,Apple Stock: What Bears Really Don't Understand - TheStreet,Apple Stock: What Bears Really Don't Understand  TheStreet,"Thu, 20 Jul 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vYXBwbGUvc3RvY2svYXBwbGUtc3RvY2std2hhdC1iZWFycy1yZWFsbHktZG9udC11bmRlcnN0YW5k0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}",AAPL,
40,40,Apple (AAPL) Poised to Shed $194 Billion as China Broadens iPhone Ban - Bloomberg,Apple (AAPL) Poised to Shed $194 Billion as China Broadens iPhone Ban  Bloomberg,"Thu, 07 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA5LTA3L2FwcGxlLXBvaXNlZC10by1zaGVkLTE5NC1iaWxsaW9uLWFzLWNoaW5hLWJyb2FkZW5zLWlwaG9uZS1iYW7SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",AAPL,
41,41,New Apple (NASDAQ:AAPL) Launch Event Sends Shares Higher - TipRanks.com - TipRanks,New Apple (NASDAQ:AAPL) Launch Event Sends Shares Higher - TipRanks.com  TipRanks,"Tue, 29 Aug 2023 19:33:36 GMT",https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vd3d3LnRpcHJhbmtzLmNvbS9uZXdzL25ldy1hcHBsZS1uYXNkYXFhYXBsLWxhdW5jaC1ldmVudC1zZW5kcy1zaGFyZXMtdXDSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.tipranks.com', 'title': 'TipRanks'}",AAPL,
42,42,"AAPL, META, and TSLA Stocks: What's Ahead After August Correction? - TipRanks.com - TipRanks","AAPL, META, and TSLA Stocks: What's Ahead After August Correction? - TipRanks.com  TipRanks","Mon, 28 Aug 2023 09:15:32 GMT",https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LnRpcHJhbmtzLmNvbS9uZXdzL2FydGljbGUvYWFwbC1tZXRhLWFuZC10c2xhLXN0b2Nrcy13aGF0cy1haGVhZC1hZnRlci1zbGlnaHQtY29ycmVjdGlvbi1pbi1hdWd1c3TSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.tipranks.com', 'title': 'TipRanks'}",AAPL,
43,43,AAPL Stock's Pullback: A Golden Opportunity for Long-term Apple Investors? - InvestorPlace,AAPL Stock's Pullback: A Golden Opportunity for Long-term Apple Investors?  InvestorPlace,"Mon, 07 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMidGh0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vbWFya2V0MzYwLzIwMjMvMDgvYWFwbC1zdG9ja3MtcHVsbGJhY2stYS1nb2xkZW4tb3Bwb3J0dW5pdHktZm9yLWxvbmctdGVybS1hcHBsZS1pbnZlc3RvcnMv0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://investorplace.com', 'title': 'InvestorPlace'}",AAPL,
