Unnamed: 0,Unnamed: 0.1,title,description,published date,url,publisher,company,Unnamed: 0.1.1
0,0,Apple beats but comes up light on iPhone sales and services - CNBC,Apple beats but comes up light on iPhone sales and services  CNBC,"Thu, 27 Oct 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiQGh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjIvMTAvMjcvYXBwbGUtYWFwbC1lYXJuaW5ncy1xNC0yMDIyLmh0bWzSAURodHRwczovL3d3dy5jbmJjLmNvbS9hbXAvMjAyMi8xMC8yNy9hcHBsZS1hYXBsLWVhcm5pbmdzLXE0LTIwMjIuaHRtbA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}",AAPL,
1,1,Apple (AAPL) Q4 2022 Earnings Call Transcript - The Motley Fool,Apple (AAPL) Q4 2022 Earnings Call Transcript  The Motley Fool,"Thu, 27 Oct 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LmZvb2wuY29tL2Vhcm5pbmdzL2NhbGwtdHJhbnNjcmlwdHMvMjAyMi8xMC8yNy9hcHBsZS1hYXBsLXE0LTIwMjItZWFybmluZ3MtY2FsbC10cmFuc2NyaXB0L9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.fool.com', 'title': 'The Motley Fool'}",AAPL,
2,2,Why Long-Term Investors Should Be Buying Apple (AAPL) on the Dip - Nasdaq,Why Long-Term Investors Should Be Buying Apple (AAPL) on the Dip  Nasdaq,"Tue, 29 Nov 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvd2h5LWxvbmctdGVybS1pbnZlc3RvcnMtc2hvdWxkLWJlLWJ1eWluZy1hcHBsZS1hYXBsLW9uLXRoZS1kaXDSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.nasdaq.com', 'title': 'Nasdaq'}",AAPL,
3,3,Is Apple A Value Or Growth Stock? - Forbes,Is Apple A Value Or Growth Stock?  Forbes,"Wed, 07 Dec 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvam9obmJ1Y2tpbmdoYW0vMjAyMi8xMi8wNy9pcy1hcHBsZS1hLXZhbHVlLW9yLWdyb3d0aC1zdG9jay_SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.forbes.com', 'title': 'Forbes'}",AAPL,
4,4,Apple Stock Down 52% In One Day: When And Why It Happened - TheStreet,Apple Stock Down 52% In One Day: When And Why It Happened  TheStreet,"Thu, 22 Dec 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vYXBwbGUvc3RvY2svYXBwbGUtc3RvY2stZG93bi01Mi13aGVuLWFuZC13aHktaXQtaGFwcGVuZWTSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}",AAPL,
5,5,"If You Invested $1000 in AAPL Stock Right Before the 2008 Market Crash, Here's What You'd Have Today - InvestorPlace","If You Invested $1000 in AAPL Stock Right Before the 2008 Market Crash, Here's What You'd Have Today  InvestorPlace","Tue, 04 Oct 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMigwFodHRwczovL2ludmVzdG9ycGxhY2UuY29tLzIwMjIvMTAvaWYteW91LWludmVzdGVkLTEwMDAtaW4tYWFwbC1zdG9jay1yaWdodC1iZWZvcmUtdGhlLTIwMDgtbWFya2V0LWNyYXNoLWhlcmVzLXdoYXQteW91ZC1oYXZlLXRvZGF5L9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://investorplace.com', 'title': 'InvestorPlace'}",AAPL,
6,6,Apple Stock's Safe-Haven Status at Risk as Headwinds Mount - Bloomberg,Apple Stock's Safe-Haven Status at Risk as Headwinds Mount  Bloomberg,"Tue, 08 Nov 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIyLTExLTA4L2FwcGxlLXN0b2NrLXMtaGF2ZW4tc3RhdHVzLWF0LXJpc2stYXMtaGVhZHdpbmRzLXJpc2UtdGVjaC13YXRjaNIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",AAPL,
7,7,How To Use Options To Leverage Up On Apple Stock - Investor's Business Daily,How To Use Options To Leverage Up On Apple Stock  Investor's Business Daily,"Mon, 05 Dec 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vd3d3LmludmVzdG9ycy5jb20vcmVzZWFyY2gvb3B0aW9ucy9hcHBsZS1zdG9jay1ob3ctdG8tdXNlLW9wdGlvbnMtdG8tbGV2ZXJhZ2UtdXAtb24v0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.investors.com', 'title': ""Investor's Business Daily""}",AAPL,
8,8,The Good News from Apple (AAPL) is Being Overlooked - Nasdaq,The Good News from Apple (AAPL) is Being Overlooked  Nasdaq,"Fri, 28 Oct 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvdGhlLWdvb2QtbmV3cy1mcm9tLWFwcGxlLWFhcGwtaXMtYmVpbmctb3Zlcmxvb2tlZNIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.nasdaq.com', 'title': 'Nasdaq'}",AAPL,
9,9,Apple Stock Mega Bulls: Here's How To Supercharge Returns - TheStreet,Apple Stock Mega Bulls: Here's How To Supercharge Returns  TheStreet,"Mon, 05 Dec 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vYXBwbGUvc3RvY2svYXBwbGUtc3RvY2stbWVnYS1idWxscy1zdXBlcmNoYXJnZS1yZXR1cm5z0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}",AAPL,
