Unnamed: 0,Unnamed: 0.1,title,description,published date,url,publisher,company
0,0,Amazon stock price today: Why is AMZN going up despite layoffs? - Fast Company,Amazon stock price today: Why is AMZN going up despite layoffs?  Fast Company,"Fri, 04 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vd3d3LmZhc3Rjb21wYW55LmNvbS85MDkzMzM5MC9hbWF6b24tc3RvY2stcHJpY2UtdG9kYXktYW16bi1sYXlvZmZzLW5ld3Mv0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.fastcompany.com', 'title': 'Fast Company'}",AMZN
1,1,Prime Day Often Pushes Amazon's Stock Price Down - Investopedia,Prime Day Often Pushes Amazon's Stock Price Down  Investopedia,"Sun, 09 Jul 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vd3d3LmludmVzdG9wZWRpYS5jb20vaG93LWhhdmUtYW1hem9uLXNoYXJlcy1wZXJmb3JtZWQtZHVyaW5nLXByaW1lLWRheS03NTU3NTE30gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.investopedia.com', 'title': 'Investopedia'}",AMZN
2,2,Amazon.com (AMZN) Q2 2023 Earnings Call Transcript - The Motley Fool,Amazon.com (AMZN) Q2 2023 Earnings Call Transcript  The Motley Fool,"Thu, 03 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3LmZvb2wuY29tL2Vhcm5pbmdzL2NhbGwtdHJhbnNjcmlwdHMvMjAyMy8wOC8wMy9hbWF6b25jb20tYW16bi1xMi0yMDIzLWVhcm5pbmdzLWNhbGwtdHJhbnNjcmlwdC_SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.fool.com', 'title': 'The Motley Fool'}",AMZN
3,3,Amazon and iRobot Modify Merger Price - PR Newswire,Amazon and iRobot Modify Merger Price  PR Newswire,"Tue, 25 Jul 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vd3d3LnBybmV3c3dpcmUuY29tL25ld3MtcmVsZWFzZXMvYW1hem9uLWFuZC1pcm9ib3QtbW9kaWZ5LW1lcmdlci1wcmljZS0zMDE4ODQ1MDYuaHRtbNIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.prnewswire.com', 'title': 'PR Newswire'}",AMZN
4,4,"Amazon reports blowout profit, beats on sales and issues optimistic guidance - CNBC","Amazon reports blowout profit, beats on sales and issues optimistic guidance  CNBC","Thu, 03 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjMvMDgvMDMvYW1hem9uLWFtem4tcTItZWFybmluZ3MtcmVwb3J0LTIwMjMuaHRtbNIBTGh0dHBzOi8vd3d3LmNuYmMuY29tL2FtcC8yMDIzLzA4LzAzL2FtYXpvbi1hbXpuLXEyLWVhcm5pbmdzLXJlcG9ydC0yMDIzLmh0bWw?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}",AMZN
5,5,Amazon.com (AMZN): A Hidden Gem or Overpriced Stock? An In-Depth Analysis of Its Valuation - Yahoo Finance,Amazon.com (AMZN): A Hidden Gem or Overpriced Stock? An In-Depth Analysis of Its Valuation  Yahoo Finance,"Tue, 19 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hbWF6b24tY29tLWFtem4taGlkZGVuLWdlbS0xNTM4NTY3NjUuaHRtbNIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",AMZN
6,6,Amazon Holiday Hiring Spree Seen Signaling Strong Revenue Trends - Investor's Business Daily,Amazon Holiday Hiring Spree Seen Signaling Strong Revenue Trends  Investor's Business Daily,"Wed, 20 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3LmludmVzdG9ycy5jb20vbmV3cy90ZWNobm9sb2d5L2Ftem4tc3RvY2stYW1hem9uLXN0b2NrLWhvbGlkYXktaGlyaW5nLXNwcmVlLXNpZ25hbHMtc3Ryb25nLXJldmVudWUtdHJlbmRzL9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.investors.com', 'title': ""Investor's Business Daily""}",AMZN
7,7,Amazon Stock (NASDAQ:AMZN): Chasing It May Not be Wise - TipRanks.com - TipRanks,Amazon Stock (NASDAQ:AMZN): Chasing It May Not be Wise - TipRanks.com  TipRanks,"Tue, 12 Sep 2023 22:06:01 GMT",https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3LnRpcHJhbmtzLmNvbS9uZXdzL2FydGljbGUvYW1hem9uLW5hc2RhcWFtem4tY2hhc2luZy10aGUtc3RvY2stbWF5LW5vdC1iZS13aXNl0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.tipranks.com', 'title': 'TipRanks'}",AMZN
8,8,"Amazon (AMZN) to Hire 250,000 Holiday Workers, Boost Hourly Pay to $20.50 - Bloomberg - Bloomberg","Amazon (AMZN) to Hire 250,000 Holiday Workers, Boost Hourly Pay to $20.50 - Bloomberg  Bloomberg","Tue, 19 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA5LTE5L2FtYXpvbi10by1oaXJlLTI1MC0wMDAtbG9naXN0aWNzLXdvcmtlcnMtYm9vc3QtaG91cmx5LXdhZ2Vz0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",AMZN
9,9,Is Amazon.com Inc (AMZN) a Modestly Undervalued Gem? - Yahoo Finance,Is Amazon.com Inc (AMZN) a Modestly Undervalued Gem?  Yahoo Finance,"Fri, 04 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hbWF6b24tY29tLWluYy1hbXpuLW1vZGVzdGx5LTE2MzM0Njg5Ni5odG1s0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",AMZN
