Unnamed: 0,Unnamed: 0.1,title,description,published date,url,publisher,company
0,0,Narrow Impact for Microsoft's (MSFT) New OS and Hardware - Investopedia,Narrow Impact for Microsoft's (MSFT) New OS and Hardware  Investopedia,"Fri, 08 Oct 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LmludmVzdG9wZWRpYS5jb20vbmFycm93LWltcGFjdC1mb3ItbWljcm9zb2Z0cy1tc2Z0LW5ldy1vcy1hbmQtaGFyZHdhcmUtNTIwNTExMdIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.investopedia.com', 'title': 'Investopedia'}",MSFT
1,1,Microsoft's stock market value is headed to $3 trillion in under 6 months: analyst - Yahoo Finance,Microsoft's stock market value is headed to $3 trillion in under 6 months: analyst  Yahoo Finance,"Mon, 06 Dec 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMifWh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9taWNyb3NvZnRzLXN0b2NrLW1hcmtldC12YWx1ZS1pcy1oZWFkZWQtdG8tMy10cmlsbGlvbi1pbi11bmRlci02LW1vbnRocy1hbmFseXN0LTE2NTQxOTU0NC5odG1s0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",MSFT
2,2,"138 organizations have more than 100,000 Microsoft Teams users, MSFT FY2021 Q1 Results - Tom Talks Blog","138 organizations have more than 100,000 Microsoft Teams users, MSFT FY2021 Q1 Results  Tom Talks Blog","Wed, 27 Oct 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMia2h0dHBzOi8vdG9tdGFsa3MuYmxvZy8xMzgtb3JnYW5pemF0aW9ucy1oYXZlLW1vcmUtdGhhbi0xMDAwMDAtbWljcm9zb2Z0LXRlYW1zLXVzZXJzLW1zZnQtZnkyMDIxLXExLXJlc3VsdHMv0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://tomtalks.blog', 'title': 'Tom Talks Blog'}",MSFT
3,3,"Microsoft CEO Nadella Dumped 50% of his MSFT Stock, Following in Elon Musk’s Footsteps - WOLF STREET","Microsoft CEO Nadella Dumped 50% of his MSFT Stock, Following in Elon Musk’s Footsteps  WOLF STREET","Mon, 29 Nov 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMigQFodHRwczovL3dvbGZzdHJlZXQuY29tLzIwMjEvMTEvMjkvbWljcm9zb2Z0LWNlby1uYWRlbGxhLWR1bXBlZC01MC1vZi1oaXMtbXNmdC1zdG9jay1pbi1vbmUtZGF5LWZvbGxvd2luZy1pbi1lbG9uLW11c2tzLWZvb3RzdGVwcy_SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://wolfstreet.com', 'title': 'WOLF STREET'}",MSFT
4,4,"Microsoft beats revenue expectations, reporting 22% growth - CNBC","Microsoft beats revenue expectations, reporting 22% growth  CNBC","Tue, 26 Oct 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjEvMTAvMjYvbWljcm9zb2Z0LW1zZnQtZWFybmluZ3MtcTEtMjAyMi5odG1s0gFIaHR0cHM6Ly93d3cuY25iYy5jb20vYW1wLzIwMjEvMTAvMjYvbWljcm9zb2Z0LW1zZnQtZWFybmluZ3MtcTEtMjAyMi5odG1s?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}",MSFT
5,5,Most-Valuable Listed Company: Microsoft (MSFT) Trails Closer to Apple (AAPL) - Bloomberg,Most-Valuable Listed Company: Microsoft (MSFT) Trails Closer to Apple (AAPL)  Bloomberg,"Wed, 27 Oct 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIxLTEwLTI3L21pY3Jvc29mdC1jbG9zZXMtb24tYXBwbGUtaW4tcmFjZS1mb3Itd29ybGQtcy1tb3N0LXZhbHVhYmxlLWZpcm3SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",MSFT
6,6,Should You Choose Microsoft's Stock? - Forbes,Should You Choose Microsoft's Stock?  Forbes,"Mon, 04 Oct 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvZ3JlYXRzcGVjdWxhdGlvbnMvMjAyMS8xMC8wNC9zaG91bGQteW91LWNob29zZS1taWNyb3NvZnRzLXN0b2NrL9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.forbes.com', 'title': 'Forbes'}",MSFT
7,7,MSFT Earnings: All you need to know about Microsoft’s Q1 2022 earnings results - AlphaStreet,MSFT Earnings: All you need to know about Microsoft’s Q1 2022 earnings results  AlphaStreet,"Tue, 26 Oct 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMiamh0dHBzOi8vbmV3cy5hbHBoYXN0cmVldC5jb20vbXNmdC1lYXJuaW5ncy1hbGwteW91LW5lZWQtdG8ta25vdy1hYm91dC1taWNyb3NvZnRzLXExLTIwMjItZWFybmluZ3MtcmVzdWx0cy_SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://news.alphastreet.com', 'title': 'AlphaStreet'}",MSFT
8,8,CVS Health and Microsoft announce new strategic alliance to reimagine personalized care and accelerate digital ... - Microsoft,CVS Health and Microsoft announce new strategic alliance to reimagine personalized care and accelerate digital ...  Microsoft,"Thu, 02 Dec 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMipAFodHRwczovL25ld3MubWljcm9zb2Z0LmNvbS8yMDIxLzEyLzAyL2N2cy1oZWFsdGgtYW5kLW1pY3Jvc29mdC1hbm5vdW5jZS1uZXctc3RyYXRlZ2ljLWFsbGlhbmNlLXRvLXJlaW1hZ2luZS1wZXJzb25hbGl6ZWQtY2FyZS1hbmQtYWNjZWxlcmF0ZS1kaWdpdGFsLXRyYW5zZm9ybWF0aW9uL9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://news.microsoft.com', 'title': 'Microsoft'}",MSFT
9,9,Microsoft CEO Satya Nadella sells more than $285 million in Microsoft stock - CNN,Microsoft CEO Satya Nadella sells more than $285 million in Microsoft stock  CNN,"Tue, 30 Nov 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vd3d3LmNubi5jb20vMjAyMS8xMS8zMC9pbnZlc3Rpbmcvc2F0eWEtbmFkZWxsYS1taWNyb3NvZnQtc3RvY2stc2FsZS9pbmRleC5odG1s0gFPaHR0cHM6Ly9hbXAuY25uLmNvbS9jbm4vMjAyMS8xMS8zMC9pbnZlc3Rpbmcvc2F0eWEtbmFkZWxsYS1taWNyb3NvZnQtc3RvY2stc2FsZQ?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.cnn.com', 'title': 'CNN'}",MSFT
