Unnamed: 0,Unnamed: 0.1,title,description,published date,url,publisher,company
0,0,Meta Quest 3 Coming This Fall + Lower Prices for Quest 2 - Meta,Meta Quest 3 Coming This Fall + Lower Prices for Quest 2  Meta,"Thu, 01 Jun 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiQGh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wNi9tZXRhLXF1ZXN0LTMtY29taW5nLXRoaXMtZmFsbC_SAURodHRwczovL2Fib3V0LmZiLmNvbS9uZXdzLzIwMjMvMDYvbWV0YS1xdWVzdC0zLWNvbWluZy10aGlzLWZhbGwvYW1wLw?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}",META
1,1,Meta Fined $1.3 Billion for Violating E.U. Data Privacy Rules (Published 2023) - The New York Times,Meta Fined $1.3 Billion for Violating E.U. Data Privacy Rules (Published 2023)  The New York Times,"Mon, 22 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjMvMDUvMjIvYnVzaW5lc3MvbWV0YS1mYWNlYm9vay1ldS1wcml2YWN5LWZpbmUuaHRtbNIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.nytimes.com', 'title': 'The New York Times'}",META
2,2,Meta fined record $1.3 billion and ordered to stop sending European user data to US - The Associated Press,Meta fined record $1.3 billion and ordered to stop sending European user data to US  The Associated Press,"Mon, 22 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vYXBuZXdzLmNvbS9hcnRpY2xlL21ldGEtZmFjZWJvb2stZGF0YS1wcml2YWN5LWZpbmUtZXVyb3BlLTlhYTkxMjIwMDIyNmMzZDUzYWEyOTNkY2E4OTY4Zjg00gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://apnews.com', 'title': 'The Associated Press'}",META
3,3,Mark Zuckerberg announces Meta's plans for AI in company wide meeting - Axios,Mark Zuckerberg announces Meta's plans for AI in company wide meeting  Axios,"Thu, 08 Jun 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3LmF4aW9zLmNvbS8yMDIzLzA2LzA4L21ldGEtYWktenVja2VyYmVyZy1hbm5vdW5jZW1lbnQtZ2VuZXJhdGl2ZdIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.axios.com', 'title': 'Axios'}",META
4,4,"Hawley and Blumenthal Demand Answers from Meta, Warn of Misuse After 'Leak' of Meta's AI Model - Josh Hawley","Hawley and Blumenthal Demand Answers from Meta, Warn of Misuse After 'Leak' of Meta's AI Model  Josh Hawley","Tue, 06 Jun 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3Lmhhd2xleS5zZW5hdGUuZ292L2hhd2xleS1hbmQtYmx1bWVudGhhbC1kZW1hbmQtYW5zd2Vycy1tZXRhLXdhcm4tbWlzdXNlLWFmdGVyLWxlYWstbWV0YXMtYWktbW9kZWzSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.hawley.senate.gov', 'title': 'Josh Hawley'}",META
5,5,The rivalry between Meta and Apple is moving to a new playing field: virtual reality - CNN,The rivalry between Meta and Apple is moving to a new playing field: virtual reality  CNN,"Wed, 07 Jun 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vd3d3LmNubi5jb20vMjAyMy8wNi8wNy90ZWNoL2FwcGxlLW1ldGEtcml2YWxyeS12ci1oZWFkc2V0cy9pbmRleC5odG1s0gFGaHR0cHM6Ly9hbXAuY25uLmNvbS9jbm4vMjAyMy8wNi8wNy90ZWNoL2FwcGxlLW1ldGEtcml2YWxyeS12ci1oZWFkc2V0cw?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.cnn.com', 'title': 'CNN'}",META
6,6,Giving Teens and Parents More Ways to Manage Their Time on Our Apps - Meta,Giving Teens and Parents More Ways to Manage Their Time on Our Apps  Meta,"Tue, 27 Jun 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wNi9wYXJlbnRhbC1zdXBlcnZpc2lvbi1hbmQtdGVlbi10aW1lLW1hbmFnZW1lbnQtb24tbWV0YXMtYXBwcy_SAWJodHRwczovL2Fib3V0LmZiLmNvbS9uZXdzLzIwMjMvMDYvcGFyZW50YWwtc3VwZXJ2aXNpb24tYW5kLXRlZW4tdGltZS1tYW5hZ2VtZW50LW9uLW1ldGFzLWFwcHMvYW1wLw?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}",META
7,7,"After a Rocky Year, Zuckerberg Lays Out Meta's Road Map to Employees - The New York Times","After a Rocky Year, Zuckerberg Lays Out Meta's Road Map to Employees  The New York Times","Thu, 08 Jun 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjMvMDYvMDgvdGVjaG5vbG9neS9tYXJrLXp1Y2tlcmJlcmctbWV0YS5odG1s0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.nytimes.com', 'title': 'The New York Times'}",META
8,8,How AI Influences What You See on Facebook and Instagram - Meta,How AI Influences What You See on Facebook and Instagram  Meta,"Thu, 29 Jun 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wNi9ob3ctYWktcmFua3MtY29udGVudC1vbi1mYWNlYm9vay1hbmQtaW5zdGFncmFtL9IBVWh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wNi9ob3ctYWktcmFua3MtY29udGVudC1vbi1mYWNlYm9vay1hbmQtaW5zdGFncmFtL2FtcC8?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}",META
9,9,Meta’s Q1 2023 Security Reports: Protecting People and Businesses - Meta,Meta’s Q1 2023 Security Reports: Protecting People and Businesses  Meta,"Wed, 03 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiQWh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wNS9tZXRhcy1xMS0yMDIzLXNlY3VyaXR5LXJlcG9ydHMv0gFFaHR0cHM6Ly9hYm91dC5mYi5jb20vbmV3cy8yMDIzLzA1L21ldGFzLXExLTIwMjMtc2VjdXJpdHktcmVwb3J0cy9hbXAv?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}",META
10,10,How We Protect Businesses From Malware - Meta,How We Protect Businesses From Malware  Meta,"Wed, 03 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wNS9ob3ctbWV0YS1wcm90ZWN0cy1idXNpbmVzc2VzLWZyb20tbWFsd2FyZS_SAVBodHRwczovL2Fib3V0LmZiLmNvbS9uZXdzLzIwMjMvMDUvaG93LW1ldGEtcHJvdGVjdHMtYnVzaW5lc3Nlcy1mcm9tLW1hbHdhcmUvYW1wLw?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}",META
11,11,"Customize Your Meta Avatar With New Body Shapes, Hair and Clothing - Meta","Customize Your Meta Avatar With New Body Shapes, Hair and Clothing  Meta","Thu, 27 Apr 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wNC9tZXRhLWF2YXRhcnMtbmV3LWJvZHktc2hhcGVzLWhhaXItY2xvdGhpbmcv0gFRaHR0cHM6Ly9hYm91dC5mYi5jb20vbmV3cy8yMDIzLzA0L21ldGEtYXZhdGFycy1uZXctYm9keS1zaGFwZXMtaGFpci1jbG90aGluZy9hbXAv?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}",META
12,12,Reimagining Our Infrastructure for the AI Age - Meta,Reimagining Our Infrastructure for the AI Age  Meta,"Thu, 18 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiPmh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wNS9tZXRhcy1pbmZyYXN0cnVjdHVyZS1mb3ItYWkv0gFCaHR0cHM6Ly9hYm91dC5mYi5jb20vbmV3cy8yMDIzLzA1L21ldGFzLWluZnJhc3RydWN0dXJlLWZvci1haS9hbXAv?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}",META
13,13,Understanding the Economic Potential of the Metaverse - Meta,Understanding the Economic Potential of the Metaverse  Meta,"Tue, 09 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiRmh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wNS9lY29ub21pYy1wb3RlbnRpYWwtb2YtdGhlLW1ldGF2ZXJzZS_SAUpodHRwczovL2Fib3V0LmZiLmNvbS9uZXdzLzIwMjMvMDUvZWNvbm9taWMtcG90ZW50aWFsLW9mLXRoZS1tZXRhdmVyc2UvYW1wLw?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}",META
14,14,Meta’s position on Canada’s Online News Act - Meta,Meta’s position on Canada’s Online News Act  Meta,"Mon, 08 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wNS9tZXRhcy1wb3NpdGlvbi1vbi1jYW5hZGFzLW9ubGluZS1uZXdzLWFjdC_SAVBodHRwczovL2Fib3V0LmZiLmNvbS9uZXdzLzIwMjMvMDUvbWV0YXMtcG9zaXRpb24tb24tY2FuYWRhcy1vbmxpbmUtbmV3cy1hY3QvYW1wLw?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}",META
15,15,Introducing New Features to Make the Most of Your Instagram Experience - Meta,Introducing New Features to Make the Most of Your Instagram Experience  Meta,"Wed, 17 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wNS9pbnRyb2R1Y2luZy1uZXctZmVhdHVyZXMtdG8tbWFrZS10aGUtbW9zdC1vZi15b3VyLWluc3RhZ3JhbS1leHBlcmllbmNlL9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}",META
16,16,Preserving the World’s Language Diversity Through AI - Meta,Preserving the World’s Language Diversity Through AI  Meta,"Mon, 22 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wNS9haS1tYXNzaXZlbHktbXVsdGlsaW5ndWFsLXNwZWVjaC10ZWNobm9sb2d5L9IBUmh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wNS9haS1tYXNzaXZlbHktbXVsdGlsaW5ndWFsLXNwZWVjaC10ZWNobm9sb2d5L2FtcC8?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}",META
17,17,Meta and BMW: Taking AR and VR Experiences on the Road - Meta,Meta and BMW: Taking AR and VR Experiences on the Road  Meta,"Wed, 17 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiPWh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wNS9tZXRhLWJtdy1hci12ci1leHBlcmllbmNlcy_SAUFodHRwczovL2Fib3V0LmZiLmNvbS9uZXdzLzIwMjMvMDUvbWV0YS1ibXctYXItdnItZXhwZXJpZW5jZXMvYW1wLw?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}",META
18,18,"Integrity and Transparency Reports, First Quarter 2023 - Meta","Integrity and Transparency Reports, First Quarter 2023  Meta","Wed, 17 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wNS9pbnRlZ3JpdHktYW5kLXRyYW5zcGFyZW5jeS1yZXBvcnRzLXExLTIwMjMv0gFRaHR0cHM6Ly9hYm91dC5mYi5jb20vbmV3cy8yMDIzLzA1L2ludGVncml0eS1hbmQtdHJhbnNwYXJlbmN5LXJlcG9ydHMtcTEtMjAyMy9hbXAv?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}",META
