,title,description,published date,url,publisher
36,Apple reports better-than-expected quarter driven by iPhone sales - CNBC,Apple reports better-than-expected quarter driven by iPhone sales  CNBC,"Thu, 04 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjMvMDUvMDQvYXBwbGUtYWFwbC1lYXJuaW5ncy1yZXBvcnQtcTItMjAyMy5odG1s0gFLaHR0cHM6Ly93d3cuY25iYy5jb20vYW1wLzIwMjMvMDUvMDQvYXBwbGUtYWFwbC1lYXJuaW5ncy1yZXBvcnQtcTItMjAyMy5odG1s?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}"
37,Apple's Annual Buybacks Hit a 3-Year Low. Should Investors Be Concerned? - The Motley Fool,Apple's Annual Buybacks Hit a 3-Year Low. Should Investors Be Concerned?  The Motley Fool,"Wed, 08 Nov 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDIzLzExLzA4L2FwcGxlLXN0b2NrLWFubnVhbC1idXliYWNrcy0zLXllYXItbG93LWJ1eS1zZWxsL9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.fool.com', 'title': 'The Motley Fool'}"
38,Why Long-Term Investors Should Be Buying Apple (AAPL) on the Dip - Nasdaq,Why Long-Term Investors Should Be Buying Apple (AAPL) on the Dip  Nasdaq,"Tue, 29 Nov 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvd2h5LWxvbmctdGVybS1pbnZlc3RvcnMtc2hvdWxkLWJlLWJ1eWluZy1hcHBsZS1hYXBsLW9uLXRoZS1kaXDSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.nasdaq.com', 'title': 'Nasdaq'}"
39,AAPL: Is Apple (AAPL) Giving Buy or Sell Signals for December? - StockNews.com,AAPL: Is Apple (AAPL) Giving Buy or Sell Signals for December?  StockNews.com,"Thu, 07 Dec 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vc3RvY2tuZXdzLmNvbS9uZXdzL2FhcGwtdnRrbHktcGNyZnktZGFrdC1pcy1hcHBsZS1hYXBsLWdpdmluZy1idXktb3Itc2VsbC1zaWduYWxzLWZvci1kZWNlbWJlci_SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://stocknews.com', 'title': 'StockNews.com'}"
40,Apple (AAPL) Q4 2023 Earnings: What to Expect - Nasdaq,Apple (AAPL) Q4 2023 Earnings: What to Expect  Nasdaq,"Thu, 02 Nov 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvYXBwbGUtYWFwbC1xNC0yMDIzLWVhcm5pbmdzLXdoYXQtdG8tZXhwZWN00gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.nasdaq.com', 'title': 'Nasdaq'}"
41,Apple (AAPL) Stock Sinks As Market Gains: What You Should Know - Yahoo Finance,Apple (AAPL) Stock Sinks As Market Gains: What You Should Know  Yahoo Finance,"Wed, 27 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZS1hYXBsLXN0b2NrLXNpbmtzLW1hcmtldC0yMTQ1MjA1MzAuaHRtbNIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}"
42,Here's Why Apple (AAPL) Fell in Q3 - Yahoo Finance,Here's Why Apple (AAPL) Fell in Q3  Yahoo Finance,"Mon, 30 Oct 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy93aHktYXBwbGUtYWFwbC1mZWxsLXEzLTEwMzc1NDY4Mi5odG1s0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}"
43,Megacap Slump Is Testing Apple's Safe-Haven Status - Bloomberg,Megacap Slump Is Testing Apple's Safe-Haven Status  Bloomberg,"Fri, 29 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA5LTI5L21lZ2FjYXAtc2x1bXAtaXMtdGVzdGluZy1hcHBsZS1zLXNhZmUtaGF2ZW4tc3RhdHVzLXRlY2gtd2F0Y2jSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}"
44,Why Is Apple (AAPL) Stock Down Today? - InvestorPlace,Why Is Apple (AAPL) Stock Down Today?  InvestorPlace,"Mon, 23 Oct 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vMjAyMy8xMC93aHktaXMtYXBwbGUtYWFwbC1zdG9jay1kb3duLXRvZGF5LW9jdC0yM3JkL9IBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://investorplace.com', 'title': 'InvestorPlace'}"
45,Apple beats soft expectations driven by 8% services growth: Live updates - CNBC,Apple beats soft expectations driven by 8% services growth: Live updates  CNBC,"Thu, 03 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiQGh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjMvMDgvMDMvYXBwbGUtZWFybmluZ3MtbGl2ZS11cGRhdGVzLmh0bWzSAURodHRwczovL3d3dy5jbmJjLmNvbS9hbXAvMjAyMy8wOC8wMy9hcHBsZS1lYXJuaW5ncy1saXZlLXVwZGF0ZXMuaHRtbA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}"
