,title,description,published date,url,publisher
39,"In the middle of a crisis, Facebook Inc. renames itself Meta - The Associated Press","In the middle of a crisis, Facebook Inc. renames itself Meta  The Associated Press","Thu, 28 Oct 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMibWh0dHBzOi8vYXBuZXdzLmNvbS9hcnRpY2xlL2ZhY2Vib29rLW1ldGEtbWFyay16dWNrZXJiZXJnLXRlY2hub2xvZ3ktYnVzaW5lc3MtNWFkNTQzYWI3NzgwY2FhZTQzNTkzNWYwYWNhOWZhYzbSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://apnews.com', 'title': 'The Associated Press'}"
40,Continuing to Create Age-Appropriate Ad Experiences for Teens - Meta,Continuing to Create Age-Appropriate Ad Experiences for Teens  Meta,"Tue, 10 Jan 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiQGh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wMS9hZ2UtYXBwcm9wcmlhdGUtYWRzLWZvci10ZWVucy_SAURodHRwczovL2Fib3V0LmZiLmNvbS9uZXdzLzIwMjMvMDEvYWdlLWFwcHJvcHJpYXRlLWFkcy1mb3ItdGVlbnMvYW1wLw?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}"
41,How We Protect Businesses From Malware - Meta,How We Protect Businesses From Malware  Meta,"Wed, 03 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wNS9ob3ctbWV0YS1wcm90ZWN0cy1idXNpbmVzc2VzLWZyb20tbWFsd2FyZS_SAVBodHRwczovL2Fib3V0LmZiLmNvbS9uZXdzLzIwMjMvMDUvaG93LW1ldGEtcHJvdGVjdHMtYnVzaW5lc3Nlcy1mcm9tLW1hbHdhcmUvYW1wLw?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}"
42,Restoring More Water Than We Consume by 2030 - Meta,Restoring More Water Than We Consume by 2030  Meta,"Thu, 19 Aug 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMiMmh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMS8wOC9yZXN0b3Jpbmctd2F0ZXIv0gE2aHR0cHM6Ly9hYm91dC5mYi5jb20vbmV3cy8yMDIxLzA4L3Jlc3RvcmluZy13YXRlci9hbXAv?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}"
43,New Ways to Customize Your Facebook Feed - Meta,New Ways to Customize Your Facebook Feed  Meta,"Wed, 05 Oct 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMi8xMC9uZXctd2F5cy10by1jdXN0b21pemUteW91ci1mYWNlYm9vay1mZWVkL9IBT2h0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMi8xMC9uZXctd2F5cy10by1jdXN0b21pemUteW91ci1mYWNlYm9vay1mZWVkL2FtcC8?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}"
44,Introducing New Ways to Verify Age on Instagram - Meta,Introducing New Ways to Verify Age on Instagram  Meta,"Thu, 23 Jun 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiRmh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMi8wNi9uZXctd2F5cy10by12ZXJpZnktYWdlLW9uLWluc3RhZ3JhbS_SAUpodHRwczovL2Fib3V0LmZiLmNvbS9uZXdzLzIwMjIvMDYvbmV3LXdheXMtdG8tdmVyaWZ5LWFnZS1vbi1pbnN0YWdyYW0vYW1wLw?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}"
45,Real-Time Avatar Calls for When You’re Not Camera-Ready and More - Meta,Real-Time Avatar Calls for When You’re Not Camera-Ready and More  Meta,"Tue, 11 Jul 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiNGh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wNy9tZXRhLWF2YXRhci1jYWxscy_SAThodHRwczovL2Fib3V0LmZiLmNvbS9uZXdzLzIwMjMvMDcvbWV0YS1hdmF0YXItY2FsbHMvYW1wLw?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}"
46,Testing New Tools for Horizon Worlds Creators To Earn Money - Meta,Testing New Tools for Horizon Worlds Creators To Earn Money  Meta,"Mon, 11 Apr 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMi8wNC90ZXN0aW5nLWNyZWF0b3ItbW9uZXRpemF0aW9uLWhvcml6b24td29ybGRzL9IBUmh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMi8wNC90ZXN0aW5nLWNyZWF0b3ItbW9uZXRpemF0aW9uLWhvcml6b24td29ybGRzL2FtcC8?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}"
47,Expanding Meta Verified to Businesses - Meta,Expanding Meta Verified to Businesses  Meta,"Tue, 19 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wOS9tZXRhLXZlcmlmaWVkLWZvci1idXNpbmVzc2VzL9IBQ2h0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wOS9tZXRhLXZlcmlmaWVkLWZvci1idXNpbmVzc2VzL2FtcC8?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}"
48,Meta Launches New Content Moderation Tool as It Takes Chair of Counter-Terrorism NGO - Meta,Meta Launches New Content Moderation Tool as It Takes Chair of Counter-Terrorism NGO  Meta,"Tue, 13 Dec 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMi8xMi9tZXRhLWxhdW5jaGVzLW5ldy1jb250ZW50LW1vZGVyYXRpb24tdG9vbC_SAVBodHRwczovL2Fib3V0LmZiLmNvbS9uZXdzLzIwMjIvMTIvbWV0YS1sYXVuY2hlcy1uZXctY29udGVudC1tb2RlcmF0aW9uLXRvb2wvYW1wLw?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}"
49,Protecting People From Malicious Account Compromise Apps - Meta,Protecting People From Malicious Account Compromise Apps  Meta,"Fri, 07 Oct 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMi8xMC9wcm90ZWN0aW5nLXBlb3BsZS1mcm9tLW1hbGljaW91cy1hY2NvdW50LWNvbXByb21pc2UtYXBwcy_SAV9odHRwczovL2Fib3V0LmZiLmNvbS9uZXdzLzIwMjIvMTAvcHJvdGVjdGluZy1wZW9wbGUtZnJvbS1tYWxpY2lvdXMtYWNjb3VudC1jb21wcm9taXNlLWFwcHMvYW1wLw?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}"
50,"Meta’s Adversarial Threat Report, Second Quarter 2022 - Meta","Meta’s Adversarial Threat Report, Second Quarter 2022  Meta","Thu, 04 Aug 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMi8wOC9tZXRhcy1hZHZlcnNhcmlhbC10aHJlYXQtcmVwb3J0LXEyLTIwMjIv0gFOaHR0cHM6Ly9hYm91dC5mYi5jb20vbmV3cy8yMDIyLzA4L21ldGFzLWFkdmVyc2FyaWFsLXRocmVhdC1yZXBvcnQtcTItMjAyMi9hbXAv?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}"
51,Attorney General Bonta Files Lawsuit Against Meta Over Harms to Youth Mental Health - California Department of Justice,Attorney General Bonta Files Lawsuit Against Meta Over Harms to Youth Mental Health  California Department of Justice,"Tue, 24 Oct 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMid2h0dHBzOi8vb2FnLmNhLmdvdi9uZXdzL3ByZXNzLXJlbGVhc2VzL2F0dG9ybmV5LWdlbmVyYWwtYm9udGEtZmlsZXMtbGF3c3VpdC1hZ2FpbnN0LW1ldGEtb3Zlci1oYXJtcy15b3V0aC1tZW50YWwtaGVhbHRo0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://oag.ca.gov', 'title': 'California Department of Justice'}"
52,Tony Xu Joins Meta Board of Directors - Meta,Tony Xu Joins Meta Board of Directors  Meta,"Tue, 11 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMi8wMS90b255LXh1LWpvaW5zLW1ldGEtYm9hcmQtb2YtZGlyZWN0b3JzL9IBTGh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMi8wMS90b255LXh1LWpvaW5zLW1ldGEtYm9hcmQtb2YtZGlyZWN0b3JzL2FtcC8?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}"
53,How We’re Improving Facebook’s Penalty System - Meta,How We’re Improving Facebook’s Penalty System  Meta,"Thu, 23 Feb 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wMi9tZXRhLWlzLWltcHJvdmluZy1mYWNlYm9va3MtcGVuYWx0eS1zeXN0ZW0v0gFRaHR0cHM6Ly9hYm91dC5mYi5jb20vbmV3cy8yMDIzLzAyL21ldGEtaXMtaW1wcm92aW5nLWZhY2Vib29rcy1wZW5hbHR5LXN5c3RlbS9hbXAv?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}"
54,A Closer Look: Meta’s First Annual Human Rights Report - Meta,A Closer Look: Meta’s First Annual Human Rights Report  Meta,"Thu, 14 Jul 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiQ2h0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMi8wNy9maXJzdC1hbm51YWwtaHVtYW4tcmlnaHRzLXJlcG9ydC_SAUdodHRwczovL2Fib3V0LmZiLmNvbS9uZXdzLzIwMjIvMDcvZmlyc3QtYW5udWFsLWh1bWFuLXJpZ2h0cy1yZXBvcnQvYW1wLw?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}"
55,Facebook changes company name to Meta - CNBC,Facebook changes company name to Meta  CNBC,"Thu, 28 Oct 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjEvMTAvMjgvZmFjZWJvb2stY2hhbmdlcy1jb21wYW55LW5hbWUtdG8tbWV0YS5odG1s0gFOaHR0cHM6Ly93d3cuY25iYy5jb20vYW1wLzIwMjEvMTAvMjgvZmFjZWJvb2stY2hhbmdlcy1jb21wYW55LW5hbWUtdG8tbWV0YS5odG1s?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}"
56,Updates to End-to-End Encrypted Chats on Messenger - Meta,Updates to End-to-End Encrypted Chats on Messenger  Meta,"Thu, 27 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMi8wMS91cGRhdGVzLXRvLWVuZC10by1lbmQtZW5jcnlwdGVkLWNoYXRzLW1lc3Nlbmdlci_SAVZodHRwczovL2Fib3V0LmZiLmNvbS9uZXdzLzIwMjIvMDEvdXBkYXRlcy10by1lbmQtdG8tZW5kLWVuY3J5cHRlZC1jaGF0cy1tZXNzZW5nZXIvYW1wLw?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}"
57,Privacy Matters: Meta’s Generative AI Features - Meta,Privacy Matters: Meta’s Generative AI Features  Meta,"Wed, 27 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wOS9wcml2YWN5LW1hdHRlcnMtbWV0YXMtZ2VuZXJhdGl2ZS1haS1mZWF0dXJlcy_SAVNodHRwczovL2Fib3V0LmZiLmNvbS9uZXdzLzIwMjMvMDkvcHJpdmFjeS1tYXR0ZXJzLW1ldGFzLWdlbmVyYXRpdmUtYWktZmVhdHVyZXMvYW1wLw?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}"
58,Facebook Changing Its Name to Meta Is a Brilliant Business Move. But It's Also Bad News for the Future - Inc.,Facebook Changing Its Name to Meta Is a Brilliant Business Move. But It's Also Bad News for the Future  Inc.,"Mon, 29 Nov 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMieGh0dHBzOi8vd3d3LmluYy5jb20vanVzdGluLWJhcmlzby9mYWNlYm9vay1tZXRhLW1hcmstenVja2VyYmVyZy1pbm5vdmF0b3JzLWRpbGVtbWEtd2h5LWRpZC1mYWNlYm9vay1jaGFuZ2UtaXRzLW5hbWUuaHRtbNIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.inc.com', 'title': 'Inc.'}"
59,Introducing Meta’s Next-Gen AI Supercomputer - Meta,Introducing Meta’s Next-Gen AI Supercomputer  Meta,"Mon, 24 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMi8wMS9pbnRyb2R1Y2luZy1tZXRhcy1uZXh0LWdlbi1haS1zdXBlcmNvbXB1dGVyL9IBUmh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMi8wMS9pbnRyb2R1Y2luZy1tZXRhcy1uZXh0LWdlbi1haS1zdXBlcmNvbXB1dGVyL2FtcC8?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}"
60,Embracing Change Through Inclusion: Meta’s 2022 Diversity Report - Meta,Embracing Change Through Inclusion: Meta’s 2022 Diversity Report  Meta,"Tue, 19 Jul 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiPmh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMi8wNy9tZXRhcy1kaXZlcnNpdHktcmVwb3J0LTIwMjIv0gFCaHR0cHM6Ly9hYm91dC5mYi5jb20vbmV3cy8yMDIyLzA3L21ldGFzLWRpdmVyc2l0eS1yZXBvcnQtMjAyMi9hbXAv?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}"
61,Why Did Facebook Become Meta? - The New York Times,Why Did Facebook Become Meta?  The New York Times,"Wed, 10 Nov 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjEvMTAvMjkvdGVjaG5vbG9neS9tZXRhLWZhY2Vib29rLXp1Y2tlcmJlcmcuaHRtbNIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.nytimes.com', 'title': 'The New York Times'}"
62,Raising the Standard for Protecting Teens and Supporting Parents Online - Meta,Raising the Standard for Protecting Teens and Supporting Parents Online  Meta,"Tue, 07 Dec 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMS8xMi9uZXctdGVlbi1zYWZldHktdG9vbHMtb24taW5zdGFncmFtL9IBSWh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMS8xMi9uZXctdGVlbi1zYWZldHktdG9vbHMtb24taW5zdGFncmFtL2FtcC8?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}"
63,Expanding Features for End-to-End Encryption on Messenger - Meta,Expanding Features for End-to-End Encryption on Messenger  Meta,"Mon, 23 Jan 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wMS9leHBhbmRpbmctZmVhdHVyZXMtZm9yLWVuZC10by1lbmQtZW5jcnlwdGlvbi1vbi1tZXNzZW5nZXIv0gFgaHR0cHM6Ly9hYm91dC5mYi5jb20vbmV3cy8yMDIzLzAxL2V4cGFuZGluZy1mZWF0dXJlcy1mb3ItZW5kLXRvLWVuZC1lbmNyeXB0aW9uLW9uLW1lc3Nlbmdlci9hbXAv?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}"
64,Centralizing Your Apps Settings in Accounts Center - Meta,Centralizing Your Apps Settings in Accounts Center  Meta,"Thu, 19 Jan 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wMS9jZW50cmFsaXppbmctYXBwcy1zZXR0aW5ncy1pbi1hY2NvdW50cy1jZW50ZXIv0gFUaHR0cHM6Ly9hYm91dC5mYi5jb20vbmV3cy8yMDIzLzAxL2NlbnRyYWxpemluZy1hcHBzLXNldHRpbmdzLWluLWFjY291bnRzLWNlbnRlci9hbXAv?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}"
65,Meta Asks Oversight Board to Advise on COVID-19 Misinformation Policies - Meta,Meta Asks Oversight Board to Advise on COVID-19 Misinformation Policies  Meta,"Tue, 26 Jul 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMi8wNy9vdmVyc2lnaHQtYm9hcmQtYWR2aXNlLWNvdmlkLTE5LW1pc2luZm9ybWF0aW9uLW1lYXN1cmVzL9IBXmh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMi8wNy9vdmVyc2lnaHQtYm9hcmQtYWR2aXNlLWNvdmlkLTE5LW1pc2luZm9ybWF0aW9uLW1lYXN1cmVzL2FtcC8?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}"
66,Why has Facebook changed its name to Meta and what is the metaverse? - New Scientist,Why has Facebook changed its name to Meta and what is the metaverse?  New Scientist,"Fri, 29 Oct 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3Lm5ld3NjaWVudGlzdC5jb20vYXJ0aWNsZS8yMjk1NDM4LXdoeS1oYXMtZmFjZWJvb2stY2hhbmdlZC1pdHMtbmFtZS10by1tZXRhLWFuZC13aGF0LWlzLXRoZS1tZXRhdmVyc2Uv0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.newscientist.com', 'title': 'New Scientist'}"
67,"Customize Your Meta Avatar With New Body Shapes, Hair and Clothing - Meta","Customize Your Meta Avatar With New Body Shapes, Hair and Clothing  Meta","Thu, 27 Apr 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wNC9tZXRhLWF2YXRhcnMtbmV3LWJvZHktc2hhcGVzLWhhaXItY2xvdGhpbmcv0gFRaHR0cHM6Ly9hYm91dC5mYi5jb20vbmV3cy8yMDIzLzA0L21ldGEtYXZhdGFycy1uZXctYm9keS1zaGFwZXMtaGFpci1jbG90aGluZy9hbXAv?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}"
68,It's time to leave the leap second in the past - Facebook Engineering,It's time to leave the leap second in the past  Facebook Engineering,"Mon, 25 Jul 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMia2h0dHBzOi8vZW5naW5lZXJpbmcuZmIuY29tLzIwMjIvMDcvMjUvcHJvZHVjdGlvbi1lbmdpbmVlcmluZy9pdHMtdGltZS10by1sZWF2ZS10aGUtbGVhcC1zZWNvbmQtaW4tdGhlLXBhc3Qv0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://engineering.fb.com', 'title': 'Facebook Engineering'}"
69,Facebook Today and Tomorrow - Meta,Facebook Today and Tomorrow  Meta,"Tue, 07 Mar 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiPmh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wMy9mYWNlYm9vay10b2RheS1hbmQtdG9tb3Jyb3cv0gFCaHR0cHM6Ly9hYm91dC5mYi5jb20vbmV3cy8yMDIzLzAzL2ZhY2Vib29rLXRvZGF5LWFuZC10b21vcnJvdy9hbXAv?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}"
70,Strengthening Our Efforts Against the Spread of Non-Consensual Intimate Images - Meta,Strengthening Our Efforts Against the Spread of Non-Consensual Intimate Images  Meta,"Thu, 02 Dec 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMS8xMi9zdHJlbmd0aGVuaW5nLWVmZm9ydHMtYWdhaW5zdC1zcHJlYWQtb2Ytbm9uLWNvbnNlbnN1YWwtaW50aW1hdGUtaW1hZ2VzL9IBbWh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMS8xMi9zdHJlbmd0aGVuaW5nLWVmZm9ydHMtYWdhaW5zdC1zcHJlYWQtb2Ytbm9uLWNvbnNlbnN1YWwtaW50aW1hdGUtaW1hZ2VzL2FtcC8?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}"
71,Meta Fined $1.3 Billion for Violating E.U. Data Privacy Rules (Published 2023) - The New York Times,Meta Fined $1.3 Billion for Violating E.U. Data Privacy Rules (Published 2023)  The New York Times,"Mon, 22 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjMvMDUvMjIvYnVzaW5lc3MvbWV0YS1mYWNlYm9vay1ldS1wcml2YWN5LWZpbmUuaHRtbNIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.nytimes.com', 'title': 'The New York Times'}"
72,Reimagining Our Infrastructure for the AI Age - Meta,Reimagining Our Infrastructure for the AI Age  Meta,"Thu, 18 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiPmh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wNS9tZXRhcy1pbmZyYXN0cnVjdHVyZS1mb3ItYWkv0gFCaHR0cHM6Ly9hYm91dC5mYi5jb20vbmV3cy8yMDIzLzA1L21ldGFzLWluZnJhc3RydWN0dXJlLWZvci1haS9hbXAv?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}"
73,Launching Default End-to-End Encryption on Messenger - Meta,Launching Default End-to-End Encryption on Messenger  Meta,"Wed, 06 Dec 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8xMi9kZWZhdWx0LWVuZC10by1lbmQtZW5jcnlwdGlvbi1vbi1tZXNzZW5nZXIv0gFRaHR0cHM6Ly9hYm91dC5mYi5jb20vbmV3cy8yMDIzLzEyL2RlZmF1bHQtZW5kLXRvLWVuZC1lbmNyeXB0aW9uLW9uLW1lc3Nlbmdlci9hbXAv?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}"
74,Introducing Social Profiles for Meta’s AIs - Meta,Introducing Social Profiles for Meta’s AIs  Meta,"Wed, 27 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wOS9zb2NpYWwtcHJvZmlsZXMtZm9yLW1ldGFzLWFpLWNoYXJhY3RlcnMv0gFOaHR0cHM6Ly9hYm91dC5mYi5jb20vbmV3cy8yMDIzLzA5L3NvY2lhbC1wcm9maWxlcy1mb3ItbWV0YXMtYWktY2hhcmFjdGVycy9hbXAv?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}"
75,Making it Easier to Switch Between and Create New Accounts and Profiles on Facebook and Instagram - Meta,Making it Easier to Switch Between and Create New Accounts and Profiles on Facebook and Instagram  Meta,"Mon, 26 Sep 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMi8wOS9hY2NvdW50cy1jZW50ZXItZmFjZWJvb2stYW5kLWluc3RhZ3JhbS_SAU1odHRwczovL2Fib3V0LmZiLmNvbS9uZXdzLzIwMjIvMDkvYWNjb3VudHMtY2VudGVyLWZhY2Vib29rLWFuZC1pbnN0YWdyYW0vYW1wLw?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}"
76,"How Meta Is Working to Provide Safe, Age-Appropriate Experiences for Teens - Meta","How Meta Is Working to Provide Safe, Age-Appropriate Experiences for Teens  Meta","Mon, 09 Jan 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wMS9wcm92aWRpbmctc2FmZS1leHBlcmllbmNlcy1mb3ItdGVlbnMv0gFLaHR0cHM6Ly9hYm91dC5mYi5jb20vbmV3cy8yMDIzLzAxL3Byb3ZpZGluZy1zYWZlLWV4cGVyaWVuY2VzLWZvci10ZWVucy9hbXAv?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}"
77,Introducing Family Center and Parental Supervision Tools on Instagram and in VR - Meta,Introducing Family Center and Parental Supervision Tools on Instagram and in VR  Meta,"Wed, 16 Mar 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMi8wMy9wYXJlbnRhbC1zdXBlcnZpc2lvbi10b29scy1pbnN0YWdyYW0tdnIv0gFOaHR0cHM6Ly9hYm91dC5mYi5jb20vbmV3cy8yMDIyLzAzL3BhcmVudGFsLXN1cGVydmlzaW9uLXRvb2xzLWluc3RhZ3JhbS12ci9hbXAv?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}"
78,Expanding Our Work on Ads Fairness - Meta,Expanding Our Work on Ads Fairness  Meta,"Tue, 21 Jun 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMi8wNi9leHBhbmRpbmctb3VyLXdvcmstb24tYWRzLWZhaXJuZXNzL9IBSWh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMi8wNi9leHBhbmRpbmctb3VyLXdvcmstb24tYWRzLWZhaXJuZXNzL2FtcC8?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://about.fb.com', 'title': 'Meta'}"
