Unnamed: 0,Unnamed: 0.1,title,description,published date,url,publisher,company
0,0,Amazon's sales surge 44% as it smashes earnings expectations - CNBC,Amazon's sales surge 44% as it smashes earnings expectations  CNBC,"Thu, 29 Apr 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMiQWh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjEvMDQvMjkvYW1hem9uLWFtem4tZWFybmluZ3MtcTEtMjAyMS5odG1s0gFFaHR0cHM6Ly93d3cuY25iYy5jb20vYW1wLzIwMjEvMDQvMjkvYW1hem9uLWFtem4tZWFybmluZ3MtcTEtMjAyMS5odG1s?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}",AMZN
1,1,All Bets Are Off Whether Amazon Stock Holds Steady From Here - InvestorPlace,All Bets Are Off Whether Amazon Stock Holds Steady From Here  InvestorPlace,"Wed, 12 May 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vMjAyMS8wNS9hbXpuLXN0b2NrLWFsbC1iZXRzLW9mZi13aGV0aGVyLWhvbGRzLXN0ZWFkeS1mcm9tLWhlcmUv0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://investorplace.com', 'title': 'InvestorPlace'}",AMZN
2,2,Amazon Forests Are Turning into Savannas - Eos,Amazon Forests Are Turning into Savannas  Eos,"Fri, 14 May 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMiQWh0dHBzOi8vZW9zLm9yZy9hcnRpY2xlcy9hbWF6b24tZm9yZXN0cy1hcmUtdHVybmluZy1pbnRvLXNhdmFubmFz0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://eos.org', 'title': 'Eos'}",AMZN
3,3,Amazon Location Service Is Now Generally Available with New Routing and Satellite Imagery Capabilities | Amazon ... - AWS Blog,Amazon Location Service Is Now Generally Available with New Routing and Satellite Imagery Capabilities | Amazon ...  AWS Blog,"Tue, 01 Jun 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMiiAFodHRwczovL2F3cy5hbWF6b24uY29tL2Jsb2dzL2F3cy9hbWF6b24tbG9jYXRpb24tc2VydmljZS1pcy1ub3ctZ2VuZXJhbGx5LWF2YWlsYWJsZS13aXRoLW5ldy1yb3V0aW5nLWFuZC1zYXRlbGxpdGUtaW1hZ2VyeS1jYXBhYmlsaXRpZXMv0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://aws.amazon.com', 'title': 'AWS Blog'}",AMZN
4,4,Is June A Good Month To Own Amazon Stock? - TheStreet,Is June A Good Month To Own Amazon Stock?  TheStreet,"Tue, 01 Jun 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vYW1hem9uL3N0b2NrL2lzLWp1bmUtYS1nb29kLW1vbnRoLXRvLW93bi1hbWF6b24tc3RvY2vSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}",AMZN
5,5,Amazon releases its first Brand Protection Report - About Amazon,Amazon releases its first Brand Protection Report  About Amazon,"Sun, 09 May 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vd3d3LmFib3V0YW1hem9uLmNvbS9uZXdzL2NvbXBhbnktbmV3cy9hbWF6b24tYnJhbmQtcHJvdGVjdGlvbi1yZXBvcnTSAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.aboutamazon.com', 'title': 'About Amazon'}",AMZN
6,6,Amazon Earnings: What to Look For From AMZN - Investopedia,Amazon Earnings: What to Look For From AMZN  Investopedia,"Thu, 29 Apr 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vd3d3LmludmVzdG9wZWRpYS5jb20vYW1hem9uLXExLWZ5MjAyMS1lYXJuaW5ncy1yZXBvcnQtcHJldmlldy01MTgxMTYx0gEA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.investopedia.com', 'title': 'Investopedia'}",AMZN
7,7,"Paul Weiss, Latham, Cravath Lawyers Headline Amazon MGM Buy (2) - Bloomberg Law","Paul Weiss, Latham, Cravath Lawyers Headline Amazon MGM Buy (2)  Bloomberg Law","Wed, 26 May 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vbmV3cy5ibG9vbWJlcmdsYXcuY29tL2J1c2luZXNzLWFuZC1wcmFjdGljZS9wYXVsLXdlaXNzLWNyYXZhdGgtaGVhZGxpbmUtYW1hem9ucy05LWJpbGxpb24tbWdtLWJ1edIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://news.bloomberglaw.com', 'title': 'Bloomberg Law'}",AMZN
8,8,Satellite Senses Subtle Amazon Seasonality - nasa.gov,Satellite Senses Subtle Amazon Seasonality  nasa.gov,"Mon, 31 May 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vZWFydGhvYnNlcnZhdG9yeS5uYXNhLmdvdi9pbWFnZXMvMTQ4MzYzL3NhdGVsbGl0ZS1zZW5zZXMtc3VidGxlLWFtYXpvbi1zZWFzb25hbGl0edIBAA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://earthobservatory.nasa.gov', 'title': 'nasa.gov'}",AMZN
9,9,Holding Amazon Accountable – A Better Balance - A Better Balance,Holding Amazon Accountable – A Better Balance  A Better Balance,"Tue, 22 Jun 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMiOmh0dHBzOi8vd3d3LmFiZXR0ZXJiYWxhbmNlLm9yZy9ob2xkaW5nLWFtYXpvbi1hY2NvdW50YWJsZS_SAQA?oc=5&hl=en-MY&gl=MY&ceid=MY:en,"{'href': 'https://www.abetterbalance.org', 'title': 'A Better Balance'}",AMZN
